labels,clean_text_stemmed,emoji_count,has_emoji
1,غلب جزءر قولو زرد علي جزر غرب قولو خيزو,0,0
0,كلب خزي,0,0
0,هه تقل فمه خلع,0,0
1,سور جمل بلد خير تهل سور يلي حبو قلب وجع اذا شفو جرح وعم نذي,0,0
1,احك غلط اذا كانت الم ضطر ماد عمل ولد طفل فضل ان تبق بيت لان بدن شك ترب طفل احس خدم ولك ضطر عظم احي عمل نظر ظرف حيه صعب سعد دفع قسط درس عبء اخر,0,0
1,ماا شاء الل مناظرالجذابه جمل طبع,0,0
1,الل اخل لين ملك حبب يشف يرب فهد عشر,0,0
0,دبب خدم طيع ثعلب ردغ حمل صحح بان طبع صهي,0,0
1,اول دقيق شكل حكم قلت حمد لله علي وزر عدل قءد حنك ووط شهم نتم سلم وفق,0,0
0,خلو ثمر ولل عين تشف الا نور صفق تلق,0,0
1,كلم فضي ارد شعب حكم قيد وقف دعم غزه بكل سءل ناس عند طول سان هجم عمل فتن فقط,0,0
1,رفو انت اقا بنت علم,6,1
1,حبج حبج كوم ياحببيتي انت ورد يرح,0,0
0,وظن انن مثل بدل جلد فعي طوبز لكل ركب خسء كلب شعب,0,0
1,شاء الل ختي برك نخب غرب,0,0
1,برك الل طلع ليا فيد ديل وعر زاف ولل احس صدف سمر بطل رافو علي حيت جمع ابي صنع حتي ديي غرب,0,0
1,مءه مءه حلو,0,0
0,ستح ماتوا، الل قصف عمر بقل,0,0
1,رجي زيت غري,0,0
0,يجز عقل سور,0,0
1,احل جدع اطب ام علم,2,1
1,شكد احب شكد فرح الف برو فدو يكل شكد حلو رد فعل ربي سعد,0,0
0,انت كبر كوع علم انا عرف علي زمن نظم كنت شبح كوم,0,0
0,عطل ينو علي حقق وغد,0,0
1,رحب يكم ونس,2,1
0,شيط اعذ بلل بري دنس,0,0
0,هرب كند شلح باش لخر ركبو عنطز خخ,0,0
1,الل رحم ، لحق ماشالل راه ونس قوه ولل,0,0
0,انت برس كدر شهر كور خرج علي امه وخل حله فمه نتم خاص وجه علش ركبو يكم خير شهر شيء تفد تغن امه فقط سمم عقل,0,0
1,كلم يادكتوره صحح مابتحقق بلد كله جبي عمتد علي عمل جنب,0,0
1,شحل نحب نفس ربي يشف يعف ان شاءالل,0,0
1,علي بركه،خير ادبر الل يبن بيت الل تمم علي خير جمع بين جعل برك سعد علي عمر,0,0
1,انا ضد فكر نسي شيط ومع حقق راه,0,0
1,شعب عظم شكر غطه قنه جزر,0,0
0,نشر قال عنه علي دفر لعن علي حكم فسد اذا كتب قلا عدل تقل ولل يحب عدل عسي ان نفع نصح نصح اغل يبع وهب شكر ابن وطن,0,0
1,عسل اوي,0,0
0,اني اري شخبوط,0,0
1,سبع كنت لبن ماب اهد شوف يرو شعب عظم يمل رده حيه نجح بلد سحق حيه تفق علي صعد ، جمل قبل شفن جبل,1,1
0,حتي حكم كسد خنو وطن,0,0
0,ولل هشخص يهي كره تشف نفس اخر حبه كان تقل للي يخذ حمد ربك اني وفق,0,0
1,لحب قدر ربن رحم,1,1
0,الل مسخ خلف حلو,0,0
0,ابو تيم امك رضع شرع بتع جير يشي خنازير جاس,0,0
0,انت مجن ولابعقلك,0,0
0,طلع صحب سكر مش بسط حيه خبث وان زهي,0,0
1,الل ناس قرر زين,0,0
0,هه ولل انك خبل تسم نفس صحف,0,0
0,شكي بلد قاع كملش دول غرب اعند ترو بطن اول تشف شعب صوصيال تاع كيف عيش شعب احس لوك وحن قاع ترو عند زال شكي شعب يعا نهر لزد ونا سمع كلم عقل شكي فهم بلد كيفاش رهي تمش فهم عاه,0,0
0,دزل قطع سكس بنت سكس صبا حكم عطر سكس دزل,0,0
1,نجح غلي بتستاهلي خير,1,1
1,فدت لكن فدت جمل شكد حبج,2,1
1,بدر رءع رءس اكد ان ارخ لسط كتب بيد فلسطينيه جهد وطن حاج بحث فكر دخل خرج سهم حفظ هوت جيل قدم,1,1
1,بنت جير خرو يهم,1,1
1,ياز بنت لعز ذرب عفت ذوق,2,1
0,حكم شوف حل امس حشر فجه طلع كثر ولل تعب مب حله,0,0
0,عقد انه وجد كان رغم ردت لنه ضطر نفذ علم رءساء عصب فين ثرو بلد يلا فين فلس قرض فين عءد شرع وشي,0,0
0,طيرو مام هوم ططا رقو علا زول,0,0
0,بقا هاذ كرب مدو ترب وصخ,0,0
1,بنت دي حكي قسم بلل,0,0
0,عوي كلب عوي,1,1
1,تحا عمي تبن رجل فحل صنديد قسم بلل احس عم علم ولل شرف,0,0
1,عمر زينج ويز كلمج طيب انت تهل خير حبب ولل يدم حبه,2,1
1,خبو حرب هالفساد حسب عم نشف نصب وزر جاب عيلتو وضف بدل علي قرر وزر اقف,0,0
1,جزءر اكد بلي بلد ملي شهد الل رحم شهدء برر,0,0
1,خطه متز تجه صحح,0,0
0,علمانجيه ونج لحد حسهم تعر فقط واستباحه جسد راه بكل كان وزم احت سره همهم لتع راه كنس كرم عزز ضطهد راه ظلم قهر لتع اهم ريدو عري شغل,0,0
1,قرر جمل جدا جمل قسب قرن,0,0
1,اشء الل جمل ونس قلت الل احد علي بنا عيش يحل يمك,4,1
0,عيش دور كتر جلق دام شيف نفس رءس جمهور ضفع بقر,3,1
1,نحن طرق فاح اما عصرو هبز رمو صوص طبخ درج طفو عليهايعطيك الف صحه سلم يدي,1,1
0,جلس دوب زبيل,0,0
0,هبل اش قرب لعر فدر ديل تقل زعم خوه تقو الل,1,1
0,تشت خرب دول اخرب يمن قحب علك لعن الل انت شاء صفك اليوم حرض علي اير بكر دول ثني ديد ملع,0,0
1,شاء الل اشر خير,0,0
1,جمل نجع ارد اسف سمع خبر,0,0
0,شرع فشل الن ليش عمل مشاريع خدم شبب عطل عمل حكم لخم,0,0
0,اول قبل كنت هضم عم قلب علي سنخ بيض عفن فيك دم نفس وقت ثقل دمك,0,0
0,فسد زرع سعد نخر شله حسبل قان حاسب، بلد عطه، شكل توج قوط، شعي دفع ضرب حرم,0,0
0,اشد دول فقر ومع كثر 40 وزر حسبناء الل نعم وكل,0,0
0,اخذ اسم نصيبيامتجنس عهر ابن عهر,0,0
1,تهل الل هنء صحب نصب بكف هالاطلاله,0,0
0,اسف عطو صنعو قون نقص عقل ودن فشء طبع هدمرالمجتمع,0,0
1,عمو احل شوفو اليوم يرح شاء الل ربن يخل بعض,2,1
1,روس عمل عمل عشه صحه ورد,1,1
0,انت دجل,0,0
1,مش كفي صوت لحن اخذ ، كمن كلم عمق قشعر بدن فكر عني ، فدت قلب اهل ونس ، اخذ شيء ؛ ذوق وفن خلق علم نجح ، مااقدر اقل الا الل يحم شر ، حفظ حسد,0,0
1,اكس هبل شاء الل حتي سلب حلو,0,0
1,علم صري حتج ذيع ثقف هار فءق ثلك,0,0
1,الل رحم سمح بطل بطل كتوبر فخر عزه,0,0
1,حفظ الل يمن وهل,0,0
1,ربي حفظ عرق,0,0
1,الل يعز يقو امر عزت وعط حقق,2,1
1,عنقاء ربي حفظ عيش,1,1
0,هوه سلم,0,0
0,انت ليه كلم جرءم ليس دعم سرع سيد ديل ركب جرءم دارفور يند جبن طول وقت طلع ميت سلم سلم يلع شكل رزق,0,0
0,متي تمت نفت منك,0,0
1,شخص قوه كلم صرح نعم قيد نعم رجل,0,0
0,نسي زبل,0,0
1,نصح خلھ اتج احس لنه رات يكون يبي جبد وضع خلص ھي علق حله تكون شخص عرف مضم ولا اطح روح بدر خلي بين رفق اخه مش جنس شھه عشن كبر ادم علق,0,0
1,حرم سيد رءس عشتم وعش ظمه حرر,0,0
1,انا اطل ريت دمغ حله سيس عجب,0,0
0,اشف حمل وبت الت علي يلخ,0,0
0,اذا ظروفج صعب شكو سنه تجب طفل حتي عذب بهل دنا,0,0
1,شغل هذك حنا عيش ولل حمد رحم الل علي حنا بلد سلم عيش خوت سلم كيم حال رضي قسم الل عيش برك الل نهي كلم,0,0
1,احس ورد ونس ماشاءالله ربي حفظ سرك يهم حد دام امك عاك,0,0
0,شوف علي وجه عند قسم بلل غثي علي شكل انس دبا هدي غدي ينض زبي ولل ينض كطلب عرض تفا علي وجه خنز,0,0
1,ثقه نفس حجه ليح,0,0
1,لبن غلي قيم خلق نخه ضيف واستقبال سور,0,0
1,نبك مره فرج علي خطر عشش معا برش علي لحظ استغليناهاش تلم معا الل رحم غفر,0,0
1,الل ستر وعل ال كبس ويع علي عين علي خرج,0,0
0,ولل نتم تجن عرق الا نخل جثث تمل ارض مخانيث نتم امم عرق عظم قزم دعش,0,0
0,ولل نحن شعب سود سود دا نهي كلو يكون دول اسم سود تجو رجع ولد وسخ الل ماتستحق ، عند الل جمع خصم,0,0
1,حفظ الل ري، نصر لحق علم عشت سور ثقف نهي,0,0
1,فده هذل شكد كلب صاف وكل حقد اعد يري كلن مثل مثل نيت فكر,1,1
1,حفظ جمع ربي ، كاع ظلت ميل كرس ظل ركص بيه بيب طكط,1,1
0,تلف كلم شغل مخك مره عرف سبب وضح انك قلل ربه ماتعرف عيب دام كتب شعل كنه ربع بدن لقب اله,0,0
0,ردي علا شهد بلل عند كلم خطر نقل غر نبش لقط دنب تقل دور كلب طلعتو كلب عقل نقص نلح كلب وكا طيحش قدر كلب انت ويه,0,0
1,عند طول سي شرت الف وعل تجر 3 سنو قرب منه جود وقه اشء الل عقبال مايصير تجر علم بهالاشياء فعل بدع بذن الل الب سي جاي تجر وغر قطع استهلاكيه اوس كيبورد الخ لنك تهل,0,0
1,الل دخل فهم وعي اهم بني ادم كلم دوز,3,1
0,كلهم حرم قسم كعك فقر وكع بيه,0,0
1,علش موش ترب انت جيت ونس تهم ونس انك تصر فها طيب انت سمح انك ختك او امك تصر امك او ختك عدي قبل انه تصر طبع رجل يرش عيب دار عيب وبه يسر شكش بيه,0,0
0,هه هه هه هه حكم ندق,0,0
1,مره عرض سور بهد جمل حرم شو كان خبي ودي نصر عرف جمل لمر عرضو,0,0
1,احن جرب عملو حسو قزل بنن هبل برش نفع شاء الل علي بنت حذق قده بنت غلي فمش ثنن الل بنت شاء الل عمل انت عملوش حره حرير دار ربي حفض يحم ورد عزز,10,1
0,طفل اصل تفل علي كلكم احد يدو وتش غلط تكل دفع عني كاف,0,0
0,شيخ زيد قبر حزن علي حفد بءس حكم,0,0
1,الل يبر ملك عرب سعد يدم عزه رفع شان,0,0
0,ءثر بشو همو فهه سخف يلي عيش,0,0
0,صبا سدي حلق,0,0
1,فرج الل قرب وفق,0,0
0,حقر حكم علي وجه ارض,0,0
1,رجل زعم الل حيهم رجل وجه خير,0,0
0,خلص يالمنبوذه توحد فهم انك خلف احب قطو نقد وكذ ويع عند لعن وعي ويو مسو وتحبونهم، بعد يهو كتب كنسلتو مين دري عنك اصل,0,0
1,كثر ناس بحب سمع ، مش بتف كمن حرم جدا,0,0
0,طز بهك عيش كله قله ادب عدم دين ديث عدم دين,0,0
0,صدق حال انه عرف طبخ قلعط,0,0
0,ضلك اسق سنه بطل,0,0
0,قحب,1,1
0,شكن هبل يرح غرب صهو,0,0
1,رجل حقق مثل بنت بسر وكل حدا تلو اما بقي عرف شو هنن,0,0
1,حق بنت فرح عشو خوف مثل شعب,0,0
1,ايد حكم قضء ومع جهز امن ومع جلل ملك حفظ الل,0,0
1,تحا بلد زين بلد جوهر وسط قره كحل,0,0
1,الل سعد بنت جمل بلد غلي لسط برك الل يكم جمع يرب فرج لهل غزه,0,0
1,هدفو الل رحمو ان بلد تبق قرر نفس يمل احد,0,0
1,شحل,0,0
0,مش هنسيب بيت حكم فشل ضد ناس لطج حكم سيس علي مش هتمش,0,0
0,بين تني,0,0
1,شيء اجي وقت قرر قيس عمر ماتخيب الض شلل ربي نصر يعل علي يعد,0,0
1,انت ورد,0,0
1,بحب لبن وطن بحب,0,0
0,اكد بنت عرف دخل معه علق ولاماتخاف كلم اهل وهم صرف لنس قضت سبع غبر ولل ستر,0,0
1,الل يحم يقو رجع نشر عدل تعد جرم نهب,0,0
0,سءل الل ان يهن بحا بشف خير باع غصه كلب ليش هيج الل وفق يخن زوج قبل احد يسي هيج بخت خلو الل عين حسب الل نعم وكل,3,1
1,اشء الل ولل يبر فيك وان راه سور اصل عرق نظف حمدلل رمز شرف عفف صله ولل حفظ نجي,0,0
0,ايا عبد ولد قحب اعند مكم اصل حل مله,0,0
1,اشء الل برك رحم عنك يحم الل سوء وشر الل يعل رتب خدم شعب غلب سوء ارد او لسط شعب ودي,0,0
0,عملاء سفر خبر جنب,0,0
0,الو اول طربقال صرص زقر فصر يمت خيل,9,1
1,سيد قءد حفظ بري وفق ورع حلكم رحل سفر اقم,0,0
1,عملو عفا يلي اخد بدن سبب لحش سجن عيل بحج رمض عيد تقو الل,0,0
1,ديم غرب ديم غرب ديم غرب واح مفتاخر بلد حبب,0,0
1,ربي رحم وسع غيفس وشس جنه,0,0
1,الل حمك حمدلل سلم,0,0
0,بقل تكو نور,1,1
1,نصح الك ديم حبب حجب ستر لتغ حبب رجع لرب اسل يرض عنك ربي رزق اجر جهد ربط ولل دنا ابتغ اخر حبب ربي يحم يرب,0,0
0,شنو نطر فسق شنو ضرس شنو حشب شعر طلع,0,0
1,يمه يمم صدق ال ييي التج حله,2,1
1,رغم حيز عده تير سلم نخب رلم شكل فرض ان يلغ جلس وطن,0,0
0,انت هرتش ثره فتن دمر بلد وسف دمء توب الل قذر,0,0
0,قمع متي حرر رقه حتي عبتاكل,0,0
0,عودو صبر جلد وحب حيه حتي اذا حرب او كرث طبع كونو تعد ومع دور حمل جوع ضغط نفس حكم بده صلح فكر مش وصل شعب وقع طير ومن صلح قول شيخ دين قرء لهم جنه,0,0
1,صبح مسك طهر بقع علم ربن كرم زير لقص اله الا الل,0,0
1,رسي ولل,0,0
0,يسر انا اشف درد لحم خين بيع لوط وهل,0,0
1,تحمس لهل حلق اخص اكو حلق انس حمد ،ف احس كلش حله حتصير حلق,1,1
1,كفو دور علم سعد قيم كمل وجه وطن,0,0
1,الل وفق صبر عزز عند كندع عاك لنك رمد مزي ازل كنتم تقر غاتدير جهد وقر لغت لنك حتج خدم حال الل وفق يرب,0,0
0,ام اسد يصف ام ورد حله بقي ايع,1,1
0,نسي خلت عرف تقل ريك لزق,0,0
1,عرق خير برك عرق حضن بنء كرم,1,1
1,اكد نبه بقو احس الف رجل,0,0
1,كفو يبن بلد عتز ببن امر,2,1
1,سلم ربي,0,0
1,رجل فهم جدا ودبلوماسي,0,0
0,عير احس نسء عندكش شيء فيد سيد رهم ندا لند امر دمن نتع ؟,0,0
1,شفت قطع ريس رسي يقل مصر خير وخر,0,0
1,الل علصو حنن تحا فنن قدر رضا خيط غدد جمل ذكر ونس اصل,0,0
1,الف سلم اغل علي كلن لكل عبل كمل,0,0
1,سكم بجج حده مزي هه,0,0
0,حنا مكاندخوش شكن انت لمتحسبيش ماغتكونيش حسن ديك داز صيب ديل غرب,0,0
1,ولل انح تخر فيك ونك مثل يمن شكل حشم وعف ولل,1,1
1,شبي وطن حطش غني ،و غرب ، غني روع سمع يول يحب ونس حتي يكر ، ونس 7 فيق فيق فيق,0,0
1,نطر شعب سور خطب رسم شان تحس وضع عيش شعب سور خفض سعر كهرباء اقل وزر كهرباء علي هوء,0,0
0,رنا حبو برش ، عيش اخت عدش دخل روح مواضيع ورا خبث ونس كيم وضع هكا رطس كادوريم نيا شرن ليل بنت ،,0,0
1,سي عومار سهل خير نشط متز,0,0
1,حفظ الل سيس بطل شرف رجل امن رجل سلم,3,1
0,خلي تهل انت صنف وشل ميد ضمن نسء,0,0
1,ونس تشب ورد قلب وجع شوك منخرجهاش وكي فكر ذكر ريح بنن زين عين ونس قلب جوهر ندر تضي ليل ونس قلب تجر دمي,3,1
0,نري علي اشلاهبيه هذي ولل حتي خطر علي جمع,0,0
1,هدش زون خلي شقت عاد مزر سلم عرف الا عاش سعد ربي وسل يسم ربي تمن نود تمن,5,1
0,تخف توه يجي يوم ايم يطح طاح عمر قذف لنه لكل طغي نهي,0,0
1,عظم علي عظم اسد غنء 0,0,0
1,ماشاءالله برك رحم عقل جمل وكس كمل كمل الل,2,1
0,يخي شعب كحب محد طلع حكم خرا,0,0
0,ضيف خصو علم يكل طبس عمل لعق لخد يرد وليس غمس ، غيرو فضل,0,0
1,تهل خير اخي داء وجه لصف اول,0,0
1,خلص كنت معل قول وحد كلمه، انت عمل غرب روح خرط تحا قيس سعد ولل يحم ونس,2,1
1,ولل الم سور اثر فين الل حفظ خاله، انت امن ثال للم عرب اصل ، يهن باق,0,0
0,بين يطس طس,0,0
1,لهم وفق تحب ترض,0,0
1,يخت قمر حلا,2,1
0,حتي حشو قرع بحل شنقريح بول,5,1
0,قهي سطش جري تع انس رمج,0,0
0,انت شو خصك ان شلل بجب طبخ كمن قيس دفع تس,0,0
0,ملي شخص اكد رح طلعو وسخ وبل نسب مو كلن سني كتر طءف,0,0
1,ده قدر عليهو حبب سمء حيت ربن يدك صحه عفي تتم لين فتر انتقاليه سلم عيز فتح ملف حسس سكت عنه حليب وشل سود,1,1
0,عايب يجز حشم ونم بعد دعي صور انت شيط فرس شيط انس ولج,0,0
0,انا حيء دي جنن عدل غير عند شكل,0,0
1,يمن جنه الل ارض,0,0
0,رحل قرب وقت,0,0
1,رجل صحب خير احس,0,0
1,مشرفانا، فخر قيد,2,1
0,ذيع تصنع فشل ادء مثل صلح علم ابد ابد,0,0
1,نجح راه سعد جاحي، نجح جزء نجح,0,0
1,احس ليت اول,0,0
0,خلص فهم انو عند يجم نتي تنم فرض اول تصح تغر,0,0
1,كفو الل وفق دام حجب رفع راس لزم يكون طبع بنت قده قدد,2,1
0,عم تدر حسحس مسح جوخ منش كحب عند لحس طيز شو انك قرف خارووف,0,0
0,الل دخلو واح كتبو عيطو رهم خطر,0,0
0,حزب الل وحر امل هني مثل حزب فقط ولم مثل شيع لبن هالحر هني صيب لبن مرض زمن بهذ زعر لطج لبن سعد اجب سوء جنب او خلج اعد بنء مسا اخت اهل جنب لبن,0,0
0,جنو يكل شيع كفر اصد هسه صدك ثبتتل نكم كفر مكه كرم هيج تكل اذن فعل نتو مو سلم عبد قبر تءم بلل علي,0,0
0,زول اسم ننه مكن يكون عقل زبل ارخ,0,0
1,شعب صري يقف جنب جيش صري قلب قلب ويض شرط صره قلب قلب ويض رءس صري عبدالفتاح سيس ضرب بلي وتح مصر تحا مصر تحا مصر,0,0
0,انت كذب علم الل انه قهر,0,0
1,بيء عمل ارد ظلم جحف وظف شجع وظف صدق وصل الس ادن قعد بكر بحل نفس قعد برض بقل رتب حسن وقع عمل بلد خاص وعم رفع شرك تعد قعد كثر يلا شيخوخ يءد تحس وظع ءسس ضمن جمع,0,0
0,طرطور خلح ملي وجه يوم دخل نشف بقر علي وصل جمع,0,0
0,اثب نشن حذف رجل,0,0
1,كردف بكت ودع جول هسس ببك تني,0,0
0,صدق شكل وصخ همت وصخ خرب دنا بلد يذء سرق ناس نصب علي ولل يقل ناس سوء مثل بعض بقل انت كذب,0,0
0,عرض عسكر لمط حدث بكس ترح دور علي كلب رضع ولد الق حب,0,0
0,مال كده وخد وضع بوز بطه علي طول دمتم سلم,9,1
1,نشد بني وطن نشد عبر نضل شعب ونس ضد عمر رنس تري قصه كفح حرب حرر نزر نزر دين اقص جمهور وقع جغراف قرب جدا يطل رنس جزءر نصف بحر توسط لذلك رنس خرج ترب ونس قرب الا نزر تخذ عسكر كبر لجش عزم شعب ونس حلت روت دمء شعب عزل زحف شبر ونس ترب نزر غنت شود عظم تخذ لمد سنت نشد رسم ونس,0,0
0,جحش كنو حلب صرع مو لعب,0,0
0,متل نفق اول شتم حمس بعد طلع عذر الن ركب وجه جدد ضد حمس عيب شوم علي لحي,0,0
0,نفق يكم اي سلم مزق ولع الل لحت حقق نتم جز راخيل كلم وضح,0,0
1,واش ركم دير مشاريع وتم دول جزءر باش خدم شبب,0,0
0,قلع ابن حفي ابن كلب مش هنخلص منك حنبلغ عرف طول حيت سيلم كذب حيو ابن حيو صهو كلب يلا علي بيت كلب,0,0
0,كلب حول,0,0
0,انت زول وهم ساي ثور شنو كلهم صعاليق,2,1
0,انشاءاللہ احد رجع سلم نکم کلکم خون,0,0
0,حشم ان كنت سلم كذب علي شرط بوس مقد,0,0
0,احح مم فين خيركلهمرحبابه,9,1
1,قذف صقع علي كلهم يهم شرف نحط عاه قرن او حتي صور,0,0
1,نعم بهل امر تجر نعم سمو امر دبي حمد بن رشد,0,0
0,ينم حلت اير ليش ذنب حل خرب دمر فتن,0,0
1,شحل كتحمق بنت الل حجب,1,1
1,نتم بيت خير الل ستر علي,0,0
1,ولل جمع تاع درك مي زال بنت امل,1,1
0,الك هذاالمنظرالتافه اتق الل اتر دنا عمل لخر سلف تعب اجد نفع,0,0
0,بدت عجز هرم نشر,1,1
0,انا بنك تحل رسك,0,0
1,لهم خرج اهل سود نكب عظم جعل سلم امن,0,0
0,تركيهالافارقهمطلبشعبيكلمنيساندالافارقهيعتبرخاينالوطن,0,0
0,مري هبل ابن معك بين يطس,0,0
0,حلم امو سلم رهب قتل لفك حلو لمم تحد,0,0
0,خنزير صهو,0,0
0,قمه سخر مو قمه ويب,0,0
0,دبا شوا وده مول ساج وخل تعر يبق لمس قدم,0,0
0,رجل حلم حرب قتل فتك اهم اشي يجب دولار,0,0
0,جمع فتن حرض كتر ناس بعص تفق,0,0
1,لحل انك خبر نفس او كشكل متح لقت نفس حلت كوس وصل لقت نفس اعرف حجه غير طرق تقر بيه وعل فكر حتي انا كنت ذيك غير طرق لقت ماناجح جري ساي افي فهم ركز,0,0
1,احل كتر بنت مكن لان لمح كنو طبع,0,0
0,شكل تعط وجه فالحقيقه يتن حقب,0,0
1,نمو سكا مش شكل شكل حكم مش عرف تدر دول عمل قصد تفد ورد بشر ويك قصد قوي درج انه وعب زيد سكن ارس,0,0
1,يري رفع علم ظهر ولل كنا قبل,0,0
1,زعم رجل هور ومد ربي رحمو رحم وسع,0,0
1,دمتم ذخر وطن وطن رمز سيد فلسطينيه سيد رءس حفظ كره,0,0
0,وطي حقر قذر,0,0
1,ولل انك ظلت سكت فظل طعن رجل وطن مدح سحق مدح,0,0
0,تحا ونس ويح قيس سعد سقط خون,0,0
1,حمدو عندو قبل ربع علم ديل شذذ افك ديل دفع يهم سيد حمدو رجع بقو,0,0
0,ريس نهي صلح اي شيء عمل بطل وغر نفد عرف,0,0
1,جد فظع فكر حله كتر,0,0
0,لان خصر سلف فيد نظم بءد عم طبل زمرلو,0,0
0,شنا تقل حمر صفر وجه نحس,0,0
1,اخر شفت شب عندو نخه علي بنت لدو,0,0
1,بن رجل سي ضيف عرف رجل قما,0,0
1,صح سنك يبو شعل بدع عده وقف مثل كمل جمل الل حفظ كفت وفت صح سنك جزل,1,1
1,ان شاءالل رفع عقب شغل حول دول طرق بنك امر تحس,0,0
0,خنث امك جبت ابك طبع,0,0
1,حرم ربن يخل بعض,0,0
0,كمن تخد راي شو طرق فتن اشد قتل دخل خلك بحل حسنل ورك خلق خلق,0,0
1,عين علي هالكلام حلو فعل وثه قوه حب، يسم يلق الا بنس عرف قيم جمل دخل دعم الك يند لكل مره عرب عم صنع غير بحب,0,0
0,عجب قرر صرح احس مو درس كفي,0,0
1,بلل تسي لند ضوح,1,1
1,قده قبرص رجع احن وفق نشت سعر قبرص رجع عقل,0,0
0,لوح ولل حطه برز ضي عدم جد امه كتب بول فقط لنا مرض كتر او يدز فتح شرع شبب لوح خمر,0,0
0,لطف ادش رخص وان ، درج عمل حسب شبب عند وضع قبل بتصرفاتك ، روح نلع سفر فور لشي بلد بعد اعد لهم جهو حدا عيل,0,0
1,قولو قولوهو حمد لله رب علم امر طيب مطر صاب,0,0
1,ان شاء الل روءس مول ثمرو ببلادناك وضع بخر,0,0
1,دي يرا عزم مثل ودم خفف اوي,0,0
0,دخلو يوم رضي ااتونسيه الف ءلف,0,0
0,مش بني ادم,0,0
1,فكر حله نظم ضل، ان شاء الل نشف تءج قريبقرار حله، وكان لزم نزل زمن,0,0
1,حنا شعب حبو بلد سڨم ماقولنالهمش عطو انا حبت نشف بلد اعل قمه بلد,0,0
1,راك غزل ربي وفق,0,0
0,يلع شيب خزك الل,0,0
1,راه غزو تاج علي رءس علم عرب سلم,2,1
0,ربي تبت علي عقل ودن هدي ربي حنو نحل عقل ودن زوج خال عدت تبن هبل ربي جيب خير,1,1
0,ضرب بهل شكل سدي حلق احد طلع فيك اقل هيب,0,0
1,نبق علي عهد حتي اخر قطر دم وكم قلت انت سيد رءس تبق جزءر عما ماترانديش وماتتخلاش علي وطن لان وطن غلي ربي رحم جعل اخل جنه,4,1
1,جدع وقي كوتش فيك بلد,3,1
1,جمل رقي شخص وهب,0,0
0,فسي تبي قلب وضع الل حرق قلب يالمريضه,0,0
1,حلو كتر ڨدو قدر اصف جملو زوي,0,0
1,هزا خرح متذ كفت وفت دكتور بلد حتج فكر خرج صدق فكر رغبو كلم قمه الق,0,0
1,خيت بدع,5,1
0,مكتستهلهاش,0,0
1,تبع وحن تخر يوم بيع,0,0
1,نوع تلت اسم ءثر وهد شخص يلي مو قدم حتي شخص يتر اثر نفع ناس عدد متابعينه شكل اسف قله دعم فءه ضرر صنع حتي كتف كبر فءه قدم دءل ناس يلي عم تبع حتي تفه,0,0
1,انا كنت فرج دلق حلا حلق بجد انت طيب جدا ومر حرم ربن خليكو بعض يخل دكو يرب علم,1,1
1,فخر فيك كتر انو انت مثل لفء شبب علم تهل خير ولل ونت سحق كتر لنك بطل حقق,5,1
0,كاب ايل ويش يسن بيك جيش شرب بينكحوكي,0,0
1,طبب ليب قبل اسم صفه خرج كله برل مان وتف ربع قرن اضي وهي اول طبب علم عرب سلم وهي سحل نشه طرابلس ليب,0,0
0,ايه جمجم جدد متجيبهاش دلل,0,0
1,امر اشه وسط اشه اما دارفور قرب ربع قرن خرج خدم اخر ضمت جزء كردف,0,0
0,هتم بشن اهل لتح ابن لتح,0,0
1,عشت ايد بطل ولل وقف بطل شرف ستر علي جرم بيت بلا شرف ونت وقف خلد اسم ارخ انك شرف,0,0
0,هه سير بنت قحب را قدم عند هدي,0,0
0,حول اصد شوف وري ولل صفن عقل ذول جنو حكم عرق,0,0
0,صلح مو نسي جلك بيد ماتشمينه طمي بكم,0,0
1,احس قرر خدا سيد ضرر عوم اخر كسب نقص غلا كثر,0,0
1,دخل ربك حلك وجه خير,2,1
1,ولل عدل عدل وطن ركز سسي وهي عمد فقر وطن نتم عدم ساس اذا سقط عدل سقط وطن,0,0
0,ونت قبل بني صهي سود بلا شنب خصك لبن نحن شعب,0,0
1,تحه قوت سلح سود نصر بذن الل عدو دحر مهزووم بذن احد,0,0
0,كله وسط فسد الي ادر,0,0
1,تستاهليي كبد,1,1
0,منقدروش مدو راي وحد تفه روح تخر,0,0
0,اشخ تنل كتك نيل هرتل هرتل,0,0
0,جبن هه بني امه جاس لدي سلح قوت اغن منا دوس دوس جاس,0,0
1,اخ شكر علي همم حرص علي بلد لبن كثر غلب سكن وقط ولء طءف ذهب نطق وليس طلق بلد او شعب بكل اكد سبب رءس حصل لبن اسس وخص نهء حرب اهل لغي الن فشل خرب فلس فسد دمر,0,0
1,سعد باش يحز ورد بسم الل اشء الل,8,1
1,تعا قوي سيس فتح قاذ نن، الف شكر جهد بمل جدد لكل لبن,0,0
1,اشء الل عنك كلم صمم فعل جزا الل خير,0,0
0,كلم نفس انت وهل عمم هرب اجل حلل,0,0
0,كله خرا وزر ورد بشر كبر روس جنب علي لعن الل وعل دفع عنهم,0,0
1,ليش طلعو كاذيب علي بنت ركو فحل,0,0
0,الل نقم خين خنزير,0,0
1,الل يطل عمر احل اطب قلب فنن حرم ربع شهب,2,1
0,نءب دول سحج كذب مرش علي عقل كله نوب همل زعر,0,0
0,يمه وش لرد فشل وش ردد ورع بدء,0,0
1,كمه قبل شاء الل,1,1
