labels,clean_text,emoji_count,has_emoji
1,ف اما حياه واما ف لا الله اكبر علي الكلمات والاداء الله يرحم عليه عاشت بلادي حره مستقله وليا الشرف اني تونسيه حره والله بلادي ماكيفها بلاد ربي يحفظها ويحميها,0,0
1,كفو عليه واضح متعوب عليه,0,0
1,لك الله يشفي هيك حكومه,0,0
1,بشوات,0,0
0,معاذ زقلام برا قود بعيد يا ولد الهفكه,0,0
0,انا اتعامل معهم ب اسلوب اوصخ لين يبكون مثلك كذا,0,0
0,ديل مخهم مسلوخ حسب البقولوا ليهم بمشواا صح ولا غلط ما بشتغلوا بيهوو,3,1
0,شكله زي المكلف حالق شنبك ومش هاذا وبس تسوي نفسك صحفي وانت زي مسيلمه الكذاب لا ترتبط شرف المهنه فيك من اي ناحيه انت عباره عن كومه كذب تخدم فيها الاخوان المسلمين,0,0
0,ما يحدث عار علي البشريه وهذا نتيجه مباشره لتعاليم فاسده تحول البشر الي هذه الهمجيه,0,0
1,بس اشوفهم احس الدنيا بعدها بخير وفعلا اكو حب حقيقي,1,1
0,امي اشرف من امك لي جابت ولد ق حب ه زيك,0,0
1,يامرحبا حيا ببنت المغاوير,0,0
0,يكفي قبل ينعدم بداخل الوطن وسجله التاريخ مع الابطال خيوو ماعد نحكي دشوف التعليقات وبعدين علك ياصعلوك,0,0
1,هو الوحيد اللي يخلي المراه قيمه الحمد لله علي وجوده الله يطول في عمره,5,1
0,عتقو ربها لهل الناس سرقاات ونهب بحجه شي تاني,0,0
0,خلينا واقعيين لماذا توافد الافارقه علي بلادنا ولماذا ينجبون الاطفال في بلدنا وماهي الاتفاقيات المبرمه مع القوي الخارجيه في هذا الموضوع,0,0
0,نعم زي الكلب صاحب المنشور يبيها تشخله حتي في فمه,0,0
1,اخي العزيز المنطقه بحاجه الي مشروع سياحي امض علي بركه الله وبارك الله في جهودك الطيبه,0,0
1,شي يفرح انهم يفكرون بهالطريقه، التطوير هذا مطلوب من زمان,0,0
0,بل انها نكبه اليمن الله لا سامحها ولا ابرا لها ذمه هذه الفاشله,0,0
0,اروحلك دعس ومعس وفعس,0,0
0,و عندما نقول لكم الزريبه و ان الزمن توقف بكم سنه 1962 تزعفون,3,1
1,محلاك ومحلا تمتيلك من احلي الممتلات قداش مامهضومه ياربت في جزء اخر في رمضان هدا,0,0
1,وسبعت انعام به بارجل الخير والعمال حسن الكبوس,0,0
0,ماشاء الله وزير الاعلام قدوه دبلوم حلوفه هه,0,0
0,انت بنفسك منحل وجه مومس,0,0
1,من افضل قروب خدمه معه بجد عمل حبوه الناس وعنده جمهور ووين ع0دينار ياسستر سعاد,0,0
1,ما لازم يكون رز القدره الخليليه ولا عمره بنطبخ بهذا الرز الطويل الا بالرز العادي القديم الاصلي سبحان الله اطيب واجمل وافضل للي بستعملو التكميس بالاكل ومنظر اهداوان لا تكون مصنعه هذا رايي وراي كثيرين,0,0
0,الله ينتقم من طلع الكوتا من البيت,0,0
0,اكي ديري فالتلطون باش ديري عمليه نزع تجاعيد الترمه,0,0
1,هذه اشرف من عملاءالناتو وارجل منهم,0,0
1,ما شاء الله قرار صاءب وفقهم الله,0,0
0,الدولار نزل والسلع بتولع الله يولع في اللي بيغلي عالناس,0,0
1,حافظ علي بنت الامارات ،,3,1
1,بنغازي العريقه عراقه اهلها وسماحه تعاملهم مع بعضهم ومع الغريب يارب احفظها واحفظ اهلها الطيبين واجعلها داءما بخير,0,0
1,هاد لبنت شحال داز عليها وباقه مسكينه كتقاوميا ربي ميجي لعيد حتي تكون تشافات الله يفرحها فحياتهاهي كتعاني وطاحاول تخفف علي لي بحالها,0,0
1,الله الله حيالله هالصوت وهالطله,0,0
1,تبارك الله ربي يحفظكم و يفضلكم لبعضكم انا يعجبني المحتوي الي تقدمي فيه اما اكثر حاجه تعجبني انك بنيه متربيه و محترمه و تلقاءيه ردي بالك تغرك الشهره,6,1
0,هاذي باقا كدور يارب تريحنا منها,0,0
0,مسكين عمي تبون فيه مرض الخراف,0,0
1,ملي ختك بنت المدينه وماقايسهاش الاشعاع وقايسينها غا ولاد الدرب كاملين ورينا نشوفو الزين براك الله فيك,0,0
1,رجال لا يهابون الموت سبحان الله العظيم علي هدا الشعب الشجاع الصبور,0,0
1,اقوي لوحه دايما الكويت تبدع بالاوبريتات الوطنيه شنو هالجماال وذراابه وتنظيم وترتيب شنقول شنخلي,6,1
1,نحنا بنات اصول، وكلامك وحضورك يثبت هالشي,1,1
1,شدخل دبا سياسه في شعب حنا شعب اخوه الا كاين شي اختلاف راه ماشي شعب لي داروه واصلا حنا مكنغدروش علي سياسه,0,0
0,كلام من ذهب,0,0
0,ولسه الخلاصه نسوان مصر فجرت,0,0
1,وخا كلشي اتخلي عليه الشعب معاه,0,0
1,شجاعه ورحمه وشهامه رقه وصلابه مواقف تعجز الكلمات عن وصفها زادكم الله عزته و رفعه,1,1
1,شو مهضومه ياالاء سلامي للست سعده وام محمد احلي ناس تحياتي,0,0
0,هذا حال كلاب الصيد استاذي الكريم,0,0
1,اليجي من ايده الله ايزيده كون كله الاهل هيج اسوي جان محد ازوج وحق الحسين مرات الاهل ايشوفون الرجال مو كد المسءليه ومسربت توكف ضده,0,0
0,المراءه الي مثلك لازم تكون محتقره,0,0
0,غدوه يحشموبيك ولادك كوني فحله اخدمي وخرجيهم من الميزريه بصح تنكري والديك حرام عليك,0,0
0,الترحيل ثم الترحيل معدش نسكتو علي الخنار لاكحل فيقو فيقو رهو بدا الاستعمار وهفا اهزهم الله يعطيهم سلباء تسلبهم من الكون بجه الاعلي ورسول بجه الاحد الصمد مايبقا منهم حدا,0,0
0,هه خبراء بالضحك علي الشعب وما خفي كان اعظم,0,0
0,بت بلدي اوي ومش عارف طالعه فيها علي ايه,0,0
0,لا بارك الله في حكومت الامارات الصهيونيه المتحده,0,0
1,هل ما زال عندي جهد ومن ساقاوم الحمد لله بلدنا بخير واما الحرافيش التي تصدر الشغب لا يقدرو علي فعل شيء لكني كبرت لا اتنطط للعمل اي شيء الله يحمي تونس وشعبها,0,0
1,روحها بالدنيا بوجود بنت مثلك الي خلفت ما ماتت بحبها من خلالك ربي يحفظ عيلتك واضلك جامعتيهم بحبك وحنانك,1,1
0,انتو ليش شالحين؟ ليش لابسه شفاف ؟هل انتي مقتنعه؟ بتفكر ازا تطلقت خلص بتشلح مفكرين حالكم راقيين,0,0
0,راها كرغليه بغات تفوت لينا الميساج ديال رانا منحبوكمش يا المغاربه نحبو غير قفطانكم وطواجنكم وصالوناتكم وتراتكم باختصار نحبو كل ما هو مغربي الا المغاربه فهم تسطي مع شعب اين ابي ومن هو جدي وشكون حنا تحبكم حبه ان شاء الله يا المساخيط,0,0
1,تحيا مصر وجيش مصر وشعب مصر وشرطه مصر وقضاء مصرالشامخ وعاش البطل عبد الفتاح السيسي رءيس الجمهوريه,0,0
0,هاد عنده مشكل مع الحلاقه كل ما نشوفه مغوفل بونواره راه معشش في راسه,0,0
0,غور انت وياها معتوهين,0,0
1,مافيهن يفهمو ان العبره بالرجال مش بالسلاح,0,0
1,ياختي ماشاءالله مكيملش الواحد من شوفه فوجهك سعدات واليديك بيك,2,1
0,استحي علي حالك وتوبي,0,0
0,مباره مقرفه ومقززه ، ومنتخب خاري علي حاله اليووم,0,0
0,هاد مستوي الحكومه الفرنسيه تقبل قاءد ميليشيا,0,0
1,الله اكون فعونكم يا بهاءم ليبيا الله يرحمك يا معمر القدافي,0,0
1,انا لحقت النص ليره يارب ترجع هديك الايام كنا عايشين بسلام وامان كنا ننام ومانقفل بيوتنا كان رغم الفقر العالم شبعانه,1,1
1,الاردن ثابت زي جبل احد,0,0
0,ان شاءالله معادش انشوفو هك اصغار يطلبو,0,0
1,النضال البطوليه المناضله الدكتوره هنادي رمزا للوطنيه والصمود,0,0
0,صحيت منجيه عبيدي اما شوي اختي رانا تعبنا منهم وكثرو بررشه يولدو ويكدسو في الذري الحرام يوميا,0,0
1,ونعم الدكتور الخنبشي كفوا سلمت يا سالم,0,0
0,كل كلب وسخ علق تعليق سلبي علي اميرنا العظيم ياكل خرا لانه لا يضر السحاب نبح الكلاب القافله تسير والكلاب تنبح انبحوا لما تشبعوا ، مقهورين ومغلولين وغيرانين تفوو عليكم حتي البزقه كتير عليكم,0,0
1,قرارت من ذهب,0,0
0,تحالف ثمود يمتهن الكذب علي العالم و شغال طمس حقاءق و تلبيس مواقف الحكومه الداعمه للعوده الطوعيه و ليس القسريه كما يدعي ، كما انو لا يوجد اي ضغوط علي المواطنين الغير راغبيب في العوده باعتبار قرار العوده قرار شخصي متعلق بالشخص و ظروفه اما فيما يختص بموضوع حملات القبض علي السودانيين في مصر و ترحيلهم فلا دخل لحكومه السودان به بل هو قرار الجهات المصريه اتخذته لضبط و تقنين الوجود الاجنبي لذلك علي الراغبين البقاء في مصر تقنين اوضاعهم و احترام قوانين البلد المضيف,0,0
1,لكي دخيلوو ماازكء صوتك الحلو كله شجن وجنان وعشق وشوق واحساس,0,0
1,لا يخاف علي وطن ملكهم جندي الشعب فداء الاردن والملك,0,0
1,اظن ده اسعد يوم في حياتهم و باين علي وجه اخوه,0,0
0,شوفو السند تاعها والله العظيم انكم نورر او شحادين,0,0
0,ويسحابليك الايطاليه غاتخلص معاك؟ هه وتجي وبيديك خاوين نزيدك حاجات اخرين ولا بلاش,0,0
1,حي هالحجاج الطلق اطال الله بقاءك ونصرك سر الي العلا ونحن معاك,0,0
1,هذول هم الابطال مش بس ورا قصص فارطه رجال والله,0,0
0,تهنت منها الارض,0,0
1,ربنا معاكم وينصركم علي من يعاديكم ويصلح حالكم جميعا,0,0
1,راجل يصرف علي المراءه الفحله لي حاكمه دارها,0,0
1,الله يحيو المبدع لازم ننزل التطبيق,0,0
1,بارك الله فيك اخي رءيس مجلس النواب,0,0
0,انتي بس خليك مثل الغوله تخرعي,0,0
0,همج و عيال شوارع الواحد يحقركم والله,0,0
0,و الله مفهمت كيفاش هذا يكون رءيس دوله,3,1
0,روح انضب وخلص خراك بالسويدا,0,0
0,الواقع يقول الي فما حوانت و محلات متع رباضه و غيرو يخدمو فيهم في الوقت الحالي لا نقبل اي افريقي جنوب الصحراء يخدم في تونس الا بعد الاستضهار بكل ما يثبت قانونيه وجودهم في تونس,0,0
1,بنضل اندافع عن الاردن لاخر نفس والي الله كاتبه بنشوفه الله الوطن الملك,0,0
0,خونهمن مرتزقهالعرب وموالاتهم للمنظمات الارهابيهوغرف المخابرات وتسويقهم للاشاعات والاكاذيب المغرضههي بالاساس نزع الثقهبين المواطن وقيادته هو نفس النهج الذي يتبعه اسلافهم اذناب ايران فاذا اردت ان تدمر دوله انزع الولايه من المواطن وهذاهوصاحب الحساب مسلمهلكلب مرتزق ينبح من دوله حاقده,0,0
1,اخيرا رايت ابتسامه حسام، ستعود ابتسامته قريبا باذن الله احلي تحيه لاهلنا بالاردن,0,0
1,بغض النظر عن مع او ضد الا انها شخصيه قويه وجذابه,0,0
1,اهل عمان يحبوكم كلكم نتمني تزورونا و تشرفونا في عمان احس بفخرر,0,0
0,هي انثايه وهكي علقت وهذا دليل انها فاسده من عيله فاسدين واكيد اصلهم لقطاء مش ليبيبن الفاسده هذه تبي من يبلطلها الكلام علي مفاصله بنت الحرام,0,0
1,مازوت بانزين غاز كيروسين خبز كهرباء اتصالات فوسفات بذار مواصلات مواد غذاءيه فواكه خضار كلها طلعت باسعار جنونيه من وقت استلامك لسلطه في ظل انعدام الاجر و الراتب، الي متي ستستمر في هذه السياسات الحكوميه الخاطءه,0,0
0,هي ملزقه بصراحه وتستاهل,0,0
1,اقسم بالله انك تاج راسنا ومحافظ علينا اول مره احس انو احنا النا ظهر,0,0
0,مابقي الا بلد ابستين يلعلع يلا جب قرفتونا,0,0
1,هدا من الجزاءر ولايه وهران من حي اللوز تحياتي ليه,0,0
1,اصدق منثه علي الميديا في نقل احداث الحرب بدون مظاهر كذب وتلفيق شكرا ليكم والف شكر لله ولجيشنا علي هذه الانتصارات المتتاليه,3,1
0,بغيتي تدعميها سيري دخلي عندها ونسيها و سدي كرك علينا يا حطب جهنم,0,0
0,لعن ابو اعتذارك يشين,0,0
0,كل البلاوي والانفاق من ورا فرنسا,0,0
1,الله يهديج وتتحجبين الحجاب عليج حلو,0,0
1,ورغم المحن نعشقك يا وطن تونس الروح والقلب تحيا تونس الغاليه علي قلوبنا ربي يرحم الشهداء الابرار ويجلي علينا الغمه,0,0
1,تحيا الجزاءر المجد والخلود لشهداءنا الابرار,0,0
1,لقطه معبره جدا والله ماكاين حسن من فعل الخير ومساعده الناس فرحتها بالدنيا,0,0
1,ماشاء الله مكاش كيما عادات بلادي,0,0
0,غير حيت نتا حازق داكشي باش كتفكر هاكا اما هادو راه كيعرضو عليهم العشا وكيوصلها حتي لدار ماشي وجنتل مان بزاف عليكم يالمحكطين,0,0
0,راه يشبه لابيه قطع رزق الكثير من الموظفين كانو في البريد بحاسي بحبح,0,0
1,الله ماهو عضيم جبر الخواطر,1,1
0,لا قد ما انتوا خوات منيوكه بتضلكوا تنشروا اخبار كذاب و لا لا تكذبوا ع شعبكوا القناه 33 الاسراءليه فضحتكوا,3,1
0,نحن مع تبون في الخرطي ضالما او مضلوم,4,1
0,انك والله تخسي وتعقب لعنه الله عليك وعلي واالديك اللي خلفوك,0,0
1,مليون مبرروك ياحبيبي ما تهل علينا بالايف كدا ولا فيديو طمنا عليك حقنا يا جدع وعرفنا اخبارك وجديدك وقولنا فعلا هتعمل مسلسل كارثه طبيعه دا بجد باذن الله تعالي,0,0
1,اي عادي مابيها شي ناس يجمعهم معتقد واحد بس روح هناك الايران وحارب لاتورط الناس والبلد بحرب ليس لنا بها ناقه ولا جمل,0,0
0,واحد يهودي واحد نصراني كلاب الزوز,0,0
1,منوره قمر,0,0
0,لبلاد راهي داخله في حيطان مايش حيط برك من لخر هردتولنا حيانا غير قاعدين تضللو فيناالشباب هوما لمستقبل و حطمتهم الدوله من لخر,0,0
1,انهم فتيه امنوا بربهم ، انهم خير اجناد الارض ، انهم والله خير من حملت الارض علي ظهرها وفي انفاقها في زمننا الردي هذا، الويل والعار لكل من خذلهم,0,0
1,انت منو حتي تسمح لو ما تسمح,0,0
0,عليمن يندم علي هايشه نافخه روحهه,0,0
0,بصرماي بدو يلغيهامين عينو مو نحن الاتصالات والكهرباء بلبلد زفت زفت وفوقها تحررت مناطق الي عاساس مافي غاز عنا ومازوت وغيرها شو حجتن هدول حرميه التبرعات وين راحت الاغبيه الي تبرعوا شو انعمل بتبرعاتن لكل منطقه ولا شيكنا ع زمن الكلب نشكي هلا شكوانا اكتر واوجعوعم تصرخ الناس ويعملو حالن مو شايفين تفي,0,0
0,كل يوم عن يوم لسانك بلتوق وبنعوج وكل يوم بتتطوري اكتر,0,0
1,فخر لينا,1,1
1,احنا اكيد لازم ندعمه بس لازم يكون قوي قدام الاغراءات لانهم اكيد رح يلتفوا عليه ويقدمولوا اغراءات بمبالغ خياليه ويشتروه هل رح يصمد امام هاي الاغراءات,0,0
0,عندك طرف يسخف ملبن صدر,1,1
1,عاشت قوات صنعاء,0,0
0,ياداخل بين القشره وبصلتها ما بتنولو غير ريحتها شو بدك في امها,0,0
0,انتي شو دخلك يا كرنيبه والله انك فيكي مميزات التسس,1,1
0,وش هالاختلال العقلي اللي انتي فيه تعالجي سريع,0,0
0,كل مره نفس الكلام قرارات بدون نتيجه فعليه,0,0
1,لسيدتي الاولي، رقيك يعكس مكانه النخبه اللبنانيه، وانت خير تمثيل لها الله يحميكي ويحمي فخامه الرءيس العماد,0,0
0,رءيس سكران حبيب المغاربه متغيبش علينا راه كاع تكتوكين وفايسبوكين كينتضربوك بفارغ الصبر باش ضحكنا الله يطول في عمرك اصبحت رزق اصحاب التواصل الاجتماعي,14,1
1,محد يحس بهواك ياوطن بس المتغرب,1,1
1,لعنه الله علي من حاول اذلالها عيب والف عيب في اليمنيين ان هاذا الاذلال يقع منهم لابد من ارجاع حقوقها وتكريمها فنها بنت اسد العروبه رحمه الله عليك ياصدام حسين,0,0
0,الله يحرمنا شوفتك حاجه عاهات,0,0
0,ويقول لك الجزاءريات الشريفات ؟ انها الجزاءر بلد المليون قحبه,3,1
1,كان ليك جمله في مسلسل بتقول ربك رب قلوب وربك للمنكسرين جابر اهو ده بالظبط اللي حصل ربنا يزيدك من محبه الناس,0,0
1,انت عسل اوي,3,1
1,حمد لله الذي انعم علينا بالقاءد العظيم محمد بن سلمان نجاحات سياسيه واستثمارت ضخمه وطاءرات وسباق حثيث علي الذكاء الصناعي وعقود حصريه مع كبري الشركات العالميه وهذه الانتصارات كلها تصب في مصلحه شعبه والشعوب العربيه والاسلاميه انه بحق جدير بلقب زعيم الامه الاسلاميه,0,0
0,عليش لعنه الله ياعاهره,0,0
0,مين رءيس الوزراء الي مخلل في الوزاره من علي ايام ابوعلاء بسبب العلاقات والنفوذ مين رءيس الوزراء الي مخه كله في الابراج والفنادق والشواطي والمدن والمتجعات واهم شي عنده الشكل الحضاري ووسط البلد والناس مش لاقيه تاكل مين رءيس الوزراء الي بلطج علي احكام الدستوريه وضيع هيبه القضاء والمحكمه الدستوريه لصالح مافيا العقارات والدولار ورعاه الابل والمرتشين,0,0
0,باغيين تقسموا معنا الغاز و الكهرباء و الحديد و القفطان و الكسكس و الراي و حتي الامطار، وعلاش ما تقسموش معنا مياه الصرف الصحي ديال الشعب الزازايري,0,0
1,واابنتي بقيت كندافع عليك فالتعاليق بحال شي ام كدافع علي بنتها حتا سمعت السبان لي عمري سمعت فحياتي ومع ذلك مبقاش فيا الحال حينت كنفتاخر بيك كام مغربيه الله يسهل عليك ابنتي,3,1
1,والله اه انا مع ان المراه تشتغل من بيتها ازا بدها تشتغل انا تطلع برا مش شغلتها او شغل خاص بالنساء معلمه طبيبه الخ,0,0
0,ازق نظام وازق وازق حكومه مع احترامي لشعب الاردني,0,0
0,الغبيه ذي من بيتزوجها اعوذبالله يمكن واحد شاذ يقبل فيها عادي لوارتبط بوحده كلامها كذا رميتها مع الشباك شخصيه مافيه,0,0
0,ادري نعمه الله طبلين عليها,0,0
0,خليها ت لاصا تماك الله يغبر لباباكم الشقف,0,0
1,العربي بن مهيدي عاش رجل ومات شهيد,0,0
1,ناقص غير يلبس سروال باش تشبهوه بالقذافي تي تبيله باش يوصل لشخصيه القذافي,1,1
1,فديت ديرتي البحرين,0,0
1,شو اسم المحاميهبصراحه رووعه عجبتنيوشرح جميل,0,0
0,سميه هذي كيسها وسيع وهبدها واجد,0,0
0,لعنه الله علا الكاذبين,0,0
0,فعلا سالينا رءيس تندوف تاعكم هداك,0,0
1,اللهم ولي علينا خيارنا,0,0
1,انتي كلشي بتحليه وكلشي حلو عليكي,4,1
1,وطن النهار,3,1
1,الله ينصرهم القوات المسلحه السودانيه,0,0
0,زبي شعل يوميا,0,0
0,ده فين ده يافاشل,0,0
0,ولاسمعنا يمين كذبين قد حلفو اولين حكمه فاسده كامل,0,0
0,فشيله والله,0,0
0,هذي الانسانه ليست اغبا كاءن علي وجه الارض هي ما قبل الاخير، لان اغبي كاءن هو الي يسمع لها,0,0
1,ناديه و يماها مشاء الله عليهم يمثلو مليح,1,1
0,بعد ان اصبح مشروع الكرامه المزعومه يتهاوي في الجنوب اضطرت العاءله الساديه ان ترشوا حكومه مصر لهذه الزياره والكلمه المنمقه لتدوير قمامه الرجمه خاصه مع نسبه احتقان اهل الشرق للتذكير ايام كارثه اعصار درنه وهبه الليبيين في ي فزعه لاهل درنه لاحظنا ان حفتر حس بخطر زواله وجلب الجيش المصري الي ضواحي درنه والبوابات شرق درنه ترفع العلم المصري داخل ليبيا بءس الجاره هي مصر,0,0
0,توا اطيح في اختك وتطلع مع غيرك,0,0
1,الانتخابات جرت باشراف و مراقبه من قبل مجلس القضاء الاعلي للحفاظ علي العمليه الانتخابيه لاختيار نقيب الصحفيين و نوابه و اعطاء اكبر قدر من الحريه للمتخبين في اختيار من يرونه الافضل لنقابه الصحفيين,0,0
0,وين جماغه المسرحيات اختفواا,0,0
0,لعنه الله عليك ايها الخاءنه المرتزقه,0,0
0,والله انته اخسي من الخسه بذاتها ياعفن,0,0
1,يخي شو هالتعليقات الحلوه ، الله يسعدكم حبايبنا اخواتنا المصريين,1,1
1,الله يعزهم ولا يعز عليهم رجال والرجال قليل,2,1
1,بطل وشجاع ووطني محب لبلده وشعبه حياكم الله وحفظكم لخدمه اهلكم واخوتكم وشعبكم وعراقكم ونعم استاذ شكرا احسنت لعنهم الله والي جهنم وباس المصير ياكفره لعنكم الله قاتلي مليون عراقي وهجر اكثر من خمس ملاين عراقي,0,0
0,الله يخزيك في منظرك,0,0
1,انا فلسطينيه بس عمري ماشفتها ولا دعست عترابها بس بموت فداها وفدا ترابها حبها متل دمي اللي بيجري بعروقيوطني المهاجر رحم الله ابي فقد علمنا كيف نحبها رغم البعد عنها,2,1
1,تابع امير المعموري اذكره شوف الناس شلون تحبه والاحزاب شلون محاربته هو شخص كلش نزيهه ليش ابد ماذكرته صعدو تعليقي خلي يشوفه,0,0
1,انشاء الله ترجع اللمه والفرحه محفوره في وجوه الناس وتبقي الحرب ذكري ومن التاريخ السوداني,0,0
1,روعهوتحفهفنيه جميله,0,0
0,خل ايشوفو المسءولين ماسات الشعب العراقي المسكين شلون عايش احلي عيشه كافي كذب ودجل عيب,0,0
1,ماشاء الله نخبه من الشباب من الخبره والكل استفاد منهم للكشتات ومواد العزبه والكل متابعهم وحتي اهل الخليج والله فخر الكويت بوجود همه ورحال الوطن والله يقويهم والله نفتخر فيهم,0,0
0,في قمه الجهل والتخلف شعب مكبوت جنسيا مساكين مو شايفين بنات,0,0
0,قرونك وصلت لعندي انت شايف يلي صار لازم ندافع عنه هي وحده قليله تربايه وانت واحد بتمسح جوخ,0,0
1,حلو كثير لبنان ياقطعت سما الله يرحمك ياوديع الصافي قديش غنا للبنان,0,0
1,والله ياكبر الفخر,6,1
0,لا لا لا هنا ساسكت قليلامشاءالله انت فعلا خطيره يا طفله كل ما نسمعك نزيد ننقم علي الاعلام التونسي المنحط يغفل علي اصوات كيما هكا والله والله حشومه و عاار ينسو فنانه كيما هكا ما يعطوهاش حقها باش يعرفوها في بلادها,0,0
0,احمد الزق حلف باليمين الغموس والا غالطكم كما هو ابن حرام,0,0
0,يمه سنونهمثل سنون عنزنا القطميا ماتت لكم طوله العمر دعسها تركتك مسي,0,0
1,حلوه والاحلي اذا شي شركه بتعمل طريق اكواريم تحت البحر بيطلع مشروع سياحي عالمي,0,0
1,تحب وطنك ليس فقط بسماع الاغاني الوطنيه ، اخدم ، اتعب ، قاوم ، ناضل ، اصبر ، هذا مافعله اجدادنا لدحر الفرنسيين ، لا تكن اول شخص يترك البلاد و يغادرها بحق جميع المقاومين الذين ارادوا لاحفادهم حياه افضل ، نحبك تونس,0,0
1,سبحان من زرع فيه القبول,1,1
1,نعم يا سيدي الرءيس والله يحفظكم حتي احفظ تونس,0,0
0,قرار فاشل وما راح يغير شي علي ارض الواقع,0,0
1,نسال الله ان يعينك حياه الغربه صعبه مش زي بلادك اقسم بالله,0,0
0,مازال كاين الخير ف بلاد الخير صارفين ع جبهه البوليزاريو و المديونيه صفر اهم شيء ان الاراضي الجزاءريه لم تباع للاغراب م خرجوش الشعب من ديارهم وم هدموش ديار الناس و مدوها لاي اجنبي الدوله تصرف و الشعب ف داره ياكل يشرب و متمتع خاف ع روحك اللي خانقك الدين و تطرد من بيتك,0,0
1,برافوو عليكماحييكم علي هذا القرارلكم كل المحبه و الاحترام,0,0
1,ايهاب نافع ده من اجمل الشخصيات اللي ممكن تعرفها او تسمع عنها قمه الادب والتواضع الاحترام,0,0
0,واحد يمسك ذي العبده هربت من القفص,0,0
0,مختار الغرياني غوله مش اميره كلها صناعيه بفلوس الليبيين,0,0
1,احسن وحده ام كلثوم غنت للوطن العربي بتحب بلدها قوي قوي الله يرحمه رحمه واسعه,0,0
1,عشقي الامارتيين,0,0
1,اجمل و احسن تصريح سمعتو اليوم و الله العضيم,0,0
0,صح عشان كده شراميطكم اللي زيك ماليه فنادق مصر و شغالين في حاجه واحده بس المساج,0,0
1,الاولي ان تقدم استقاله وتعتذر من الشعب,0,0
1,الكويت فضلها علينا ماينسي ونحن شعب ماينسي افضال اخوانه شكرا الكويت من قديم وجديد,0,0
1,انا من ليبيا ونحمد الله علي نعمه عدم الاختلاط في الاعراس,0,0
1,اهلا بالزين دلوعه ابوهاالله يرحمه انت حلوه ولك كاريزما مهابه من اخواننا اللبيين ومن العرب كلهم لك كل احتراماتي وتقديري ربنا يحفضك ويحميك من كل سوء,0,0
1,احلي اغنيه باقيه في ذاكرتنا من احسن فنان ومن احسن شاعر كلمات جميله من الامير المنادي,0,0
1,مساء الخير والعافيه مساء النور والسرور والسعاده الداءمه لقلبكم ست,0,0
0,ياربي هبل بهبل من يوم ربنا خلق امل الدباس وهي تتهبل شو الفن الهامل هذا,0,0
0,عشيقه ابستين,1,1
0,نتي لي بوزبال يا الملحده الخانزه,0,0
0,خاءن ستموت ذليلا,0,0
1,ماشاء الله علا الشبل هذا بطل,0,0
1,يا توانسه ، علموا اولادكم تاريخ تونس,0,0
0,انت و زوجك ستدخلون مزابل التاريخ من ابوابه الواسعه,0,0
0,قولتها مليون مره مدبولي مكانه في الزريبه,0,0
0,لمنبطح دلويل يخ لاتشرفنا ولاتمتلنا كمغاربه,0,0
1,انا جزاءري وخطيبتي جزاءريه بنت بلادي العزيزه,2,1
0,هه الطاءرات تع ليجووي تومو جيري هه نسلفولكم الطاءرات الجزاءريه بيه وجيشها ارجعولكم سبه ومليله ويخرجولكم ليهود وتبقو مستقلين,0,0
1,ما في اجمل من بلدنا لبنان وخاصه منطقتنا الضنيه الخضراء متابعتك من منطقه سير الضنيه,0,0
0,كتردها مءامره و كدير فيلم حيت محداكش هاد المهاجرين دابا انا مغربي غادي كنهدر يعني كاينه اجنده و نتا لا نتا كتمثل الشعب؟ راه نتا لي كيبان ليا مدفوع اما حنا راها رده فعل طبيعيه لمواطن عادي و اجي عيش معانا فالمغرب مشي مروكو و شوف بعينيك,0,0
1,الاسير ماينضرب ولا ينهان شوماكان دينو,0,0
0,والله صعبان عليا بتشحت,0,0
1,عروسه زي القمر كانت تستاهل ناس تتقي الله في اولاد الناس مش بلطجيه,0,0
1,رواتب ماكو,0,0
0,صراحه خريت من كتر الفهم,0,0
1,لازم يكون في ضوابط في اللباس للرجل والمراه انتم المفروض في مكان للعلاج المرضي خلخال وما خلخال وين الرقابه وايش يفيد الخلخال في العمل برجع وبحكي الحق علي المسءولين في وزاره الصحه يجب ان يكون هناك ضوابط,0,0
1,وكتير وكتير غيرهن، رموز وفاعلات بس مخبايين,6,1
0,عليش تقروا فينا ننقدوا وبعد كي تنقد تشد الحبس شيء يحير والله الله المستعان و كهو شيء يحير,0,0
0,حكام فاشلين الا نعلت الله علا كل حكام العرب,0,0
0,همج قداش نكرهم هلكوها البلاد كان هوما,0,0
1,بعيد السو قاتلك يشبه القاءد شن جاب الصقر للبومه,0,0
1,اللهم لاشماتا ولييا ربي يطلق سراحها وربي يهديها ويهدينا كامل,0,0
0,مفيش حد انتخابها اصلا دي ناجحه ب التزوير او الرشاوي الانتخابيه او التعيين,0,0
1,دنيا ليدي قمرايه ورامي باشا واخلاق باشوات ربنا يسعدهم دايما,0,0
0,لاتصدق ابوها ذي جيناتها جنوبيه ميه بالميه وانفصاليه بس تجامل الشمالين ع شان اللايكات والتعليقات,0,0
1,هي تماتيك، وكم قد مشت,0,0
1,الله يرحمكم ويغفر لكم واجعل مثواهم الجنه ففط شعب لايستحق افتكرتها منافعلا,0,0
0,شو المهم بالموضوع يعني قمه السخافه والقرف,0,0
0,ولا يقدرو يطلعو بقرار وجودهم زياده عبه ع الخزينه,0,0
