clean_text,labels,dialect_id
طيزك تجنن ولحمك يمتع نفسي فيكي,0,10
فحال هاد القصص كثرو هاد الايام بزااف حاجة وحدة نقولها لكاع الناس لي كتقرا هادشي راه ماكاينش منو هاد معتقدات وخزعبلات كيحطوهم فبوسطات باش ناس تقراه ومع الوقت يويلي داكشي جاري بيه العمل اليوم تقراه تصدم غذا يجيك عادي وهادشي لي باغيين الحرام كيسهلوووه علي حسب شنو كتستعمل الناس فحياتها اليومية ومرة اخري هادشي راه ماكاينش منو,0,12
و انيك حزب و اوسخ حزب,0,5
ماشالله علي بلادي المغرب العز والله يحفظكم ويحفظ ملاكنا الغالي ❤️❤️,1,7
نتي سيري ديري علي شي مليونير تبقاي غي دوري,0,7
سافر من غير وداعالحمد لله قيس سعيد رجل دولة حكيم ربي يفضلهولنا.,1,12
البلاد معبيه كلاب ةفي الليل,0,6
اغنيه جميله لكن تعتبر طويله باش نحفضوها ❤,1,12
السيد يوسف كناوي المحترم جنابك الكريم قلت وبصريح العبارة عرض عليه احد المستثمرين مبلغ مقابل منحه استثمار هل بامكانك ذكر اسمه وساعة الحديث بينكم ومتي يتم اتخاذ الاجرات القانونية بحق المستثمر المحروس وهنا سؤالين للاخوة والاخوات القانونين المحترمين اذا لم يتم الشكوي من قبل السيد يوسف كناوي هل يعتبر هذا تستر علي الموضوع ويعاقب عليه القانون؟ سيما التصريح صادر من المحافظ نفسه والسؤال الثاني هل يحق لي كمواطن ومن باب الحرص علي هيبة الدولة ومحاربة المبتزين ان اقيم دعوي علي السيد المحافظ؟ في حال تغاضي عن الموضوع وترك من هب ودب يرشي من هب ودب,1,3
لاتمكنووناصورهابتلفون هذا كله كذب هياءجابت صورهابرضهالوهياع ماتقول ليش تخاف ينشر تكلام اهلهايتصرفو مع المهندس محد قلهاتحرحر,0,13
حسبي الله ونعم الوكيل فيهكم عيب عليكي,0,13
كله من الخرا وزير الموارد البشرية كبر روس الاجانب علينا لعنة الله عليه وعلي من يدافع عنهم,0,9
هيام حشومة عليك كان خاص الفيديو يكون فيه ساعتين ماشاء التناسق ولكاريزما بيناتكم وطريقة الهضرة ديالو عليك لواحد ما كايشبعش منها ماشاء الله عليكم,1,7
القذافي اشرف منك ومن قبيلتك ومن امك واخواتك,1,6
خرب روحه شكد غثه,0,3
لها كل الاحترام والتقدير,1,5
عندا اكلاب ف الوادي تعالي خودي حتي 100,0,6
امشي تل يشحطك انتي وياه الحمد لله ليبي من ام واب ليبيين ابا عن جد معمر وولده سيف وجعوكم ، والمدنيين الابرياء يلي قتلوهم هذيما مش بشر والا كيف ايام معمر كاين بمجرد انه حد يعترض عليه يتم اعدامه علنا وقدام الناس بتهمة الخيانة والانبطاح للامريكان ، الحمد لله ربي في الوجود وسيحاسب كل ظالم ، والحمد لله تفكينا منهم ومن شرهم وعقبال كل طاغي وظالم,0,6
كل التحيه من ابنائك من غزه,1,8
يارب ديم الفرحه علي سوريا وجيشها وشعبها,1,11
المراة هي حلاوة الدنيا وبدونها لاقيمة للحيات انا احب المراة واحب النساء جميعا ولاكن تبقا القوامة للرجال والرجال والنساء ليسو كاملين بل خلقو ناقصين لكي يكملو بعضهم تحياتي,1,1
طوووز . المزلوط اونسو حديثو,0,7
يارا عزمي عسل,1,1
بيئة سامة ومستنقع ماتتمناش لعدوك يعيش ويربي اطفاله فيه,1,10
شو نوري لازم تنسحب منو اكيد هاد لازم يتعالج,0,4
انت اكبر حيوان شفتو في حياتي وكان جاء مديك النيف علي بلادك ما تروح حراق لبلاد القوادة بصح اقعد قواد,0,0
روح يا بيقا الهي يبتليك بمصيبه ماتخرج منها الهي يجعل ما تفعله في ميزان سياتك ينتقم منك ربنا يابني الهي يبتليك بخراب بيتك وبيت ابوك بسبب الفلوس الحرام اللي بتهضموها امين امين اللهم انت اهل ذلك والقادر عليه ان انتقم من هذا الحمو هو وزوجته زوز شمس المجره كما يطلق هو عليها امين يارب العالمين,0,1
في اوطي من هيك ، اصالة صارت خباثة,0,11
حملة جنسيتي فخامتك هي حملة توطين مقنعة,1,5
سبعكو الجوز اضرط من بعض راح الطز واجا الخري,0,8
غبارتهم السوده مافيش حاجه عوجه ماندارتش في هالبلاد,0,6
انا بحرينه ولهجته حلوههه حبيت خل جحله احس ماحد يعرف معناتها,1,2
رحمة الله علي روح اركان خوش ولد,1,3
يا سلاام فش احلي من هيك انا اقول يهدمو القبة و يبنو حلبة مصارعة حتي ننبسط شوي,0,4
تشتي تخربي الدول بعد ماخربتي اليمن يا قحبه عليكي لعنه الله انتي ومن مشاء في صفك اليوم تحرضي علي ايران وبكره دوله ثانيه هذا ديدنكم ياملاعين,0,13
البنت دي حكايه اقسم بالله,1,1
ختي امينة نتي عزيزة عليا بزاف كنحماق عليك ❤️ ❤️❤️❤️❤️❤️,1,7
هما موافقات وبرضاهن,1,10
الله يحميكي يا رب و بخليكي لاهلك ❤️❤️❤️❤️,1,5
اسالتج كلها بلحب,1,3
يا عمي حاج تنزلوا هل البرنامج الحمدلله بفضل الله تم الغاء هذا القرار الحمدلله تم الالغاء حاج تستفزوا الناس,0,11
مجلس الديكور سنحكو انتم عبئ علي الوطن والمواطن وسبب دمار الشعب,0,4
ياوليه اختشي دا الشيطان قرب يتربط وانتي لا,0,1
ربي يحفظك ويسعدك ويعطيك الوقت الطيب بنت العز,1,6
ماشاء الله علا الشبل هذا بطل,1,13
لا كثرو طباخين فسد، المرق ريس وحكومه من عينهم اشعب ضحكو عادقون ريس عبدربه ريس شرعي لن علي عبدالله قال في، ايادي امنه,0,13
هي و مول لباجة قحاب و ولاد قحاب,0,0
يارب بلادنا من احب النعم لقلوبنا، يارب اجعلها في عنايتك ورحمتك وحفظك، رب اجعل هذا البلد امنا مطمئنا وسائر بلاد المسلمين ❤️,1,2
روح تعطي يا للقيط مجهول نسب اش دخلك خلاتكم فرنسا قوادة مزالكم قوادة هل كانت دولة اسمها ززاير قبل 1962 توركي ام فرنسي,0,7
بارك الله بك يا شيخ تستحق ان تكون رييس الجمهوريه العراقيه,1,3
الطيب رمزك وعنوانك يا غاليه,1,13
لا ثقافة لا كمارة زينة ما عرفتش علاش متبعين قناة هاذ التافهة.,0,7
تنتخبي ولي لطيزي مو بحاجتك الشعب كلو رح يبايعو للابد,0,11
يجب ترحيل و الي القتل,0,12
عليمن تبحث علي البوك مالكم والفساد,0,3
لا بارك الله في حكومت الامارات الصهيونيه المتحدة,0,2
هاذي تغني في الملاهي جيبوهالنا نشوفوها ونسمعو قصة حياتها كانها فرد صالح في المجتمع,0,0
لما الحاكم بيكون جاهل هيك بصير فينا وهاد الشي صار لماكل كفاءات الدولة اما بالسجن او القبور او بري البلد,1,11
كمغربية مفتخرة بيك بزاف حيت دائما تمثلين المغرب في جميع لقاءاتك احسن تمثيل,1,7
وانت استقبل بني صهيون في السويدا يا بلا شنب ما خصك ب لبنان نحنا شعب واحد,0,5
اي مكان يحل فيه اذناب ايران هو معقل ارهاب وحركات تنضوي تحت القيادة الايرانية والارهاب,0,5
تحيا عمي تبون الشعب كامل يبغيك الجزائر اصبحت من افضل الدول في العالم في كل المجالات,1,0
لعنك الله انت سبب دمر اليمن,0,13
موفقة,1,13
مو حافظة الاغنية. وحاج. تنفخي تمك. ح ينفجر,0,11
عهد المسخرة والانفاق والشعب البهيم,0,5
علاشتكذبي اي حكومه تبي سيف كذب,0,6
انا كان عشقي في المغرب لكن منذ تعاقد رئيسكم مع اخرائيل فوليت نكرها و اصلا نحن التوانسة لا نحتاجوا لا لقفطنكم و لا لطواجنكم . ربي يفضللنا بلادنا فيها كل الخير و البركة,0,12
صح لسانك الله يعطيك ويرضيك,1,13
ماشاءالله عمان بفترة بسيطة قامت تتصدر القوائم كل التوفيق للسلطنة من تقدم الي تقدم ياب,1,2
ههه ههه حكومه هاربه خارج الوطن حكومه مغتربه مع المغتربين اليمنيين حكومه فاشله وزير الداخلية ليش عاده موجود الحكومه مش ملك ابوه وعصابات اجراميه الشعب اليمني سوف ينتفض ضدها والي مزبلة التاريخ حكومة الفنادق,0,13
شفت وجه محمد بن زايد تقول سلوقي,0,9
عقبال وزارة الكهربا ترفع العقوبات عن الشعب,1,11
يا ريت يغلق كل النت بقة و نرتاح من هل القرف الي عم يطلع,0,11
امال مقضينا قرود وشحاته ليه الحكومه فاشله حسبي الله ونعم الوكيل,0,1
بالتوفيق اختي الكريمه راكي منورة,1,7
الطريقه انك تحطي كندره بتمك و ما تدخلي,0,8
ما شاءالله فكرتني في دار جدودي ربي يرحمهماحلي ذكريات في حياتي ❤️❤️❤️❤️ ربي يدوم عليكم اللمة و المحبة,1,12
لكن الجزائر واش دخلها غادي انساكم وابنتكم يحملو بالجزاءيريين بهدلتو بالعالم الله ايذلكم والله انساكم احسن منكم قوم لوط نعلتو الله عليكم يلمطبعين,0,7
غير شافو الجيش المغربي هربو متل الصراصير والجردان ولاد البورديل فلاج اللفت احمد بلعباس ترتعد من الخوف فيهم غير الشفاوي بلابلابلا عبر الفيسبوك,0,0
لك دخيل ترابك سووريا,1,11
صارت وبتصير لكن شو بدك نعاديهن ويخربوا الباقي نحنا بدنا نعمر هل البلد نحنا بحاله ضعف حاجتنا الرسول عمل صلح مع الكفار يلي قتلوا المسلمين ومابتعرف الامور وين بتروح بنتامل الخير دايما,1,11
غالي و سير علي غالي,1,2
حلوة انتي والاغنية عنجد مطربة رائعة,1,11
والله انك لجهنم كل تحليلك كذب,0,13
هدي عااار علي بلادي هي لاتمث الجزائر لكن تمثل نفسها بائعة الهوي,0,0
ياسلام اكيد هاي المفاجاه اللي محضرتها الحكومه للشعب,1,4
ياخذج ان شاء الله والله انكم مغثه و عديمين كرامه الريال منزل عن حاكمه و شيخه مب عايبنج زووولي عساج م رجعتي بس م عيبج و لا شي في البوست و كاتبه كومنت ليش ؟,0,2
شباب الهانة ورڨود الجبانة وعايشين في غمامة لااصل ولامفصل,0,12
اي والله حقير من زمااان اقول ذا الكلام واتمني محاسبته اخيرا احد انتبه لخبثه هذا الحقير,0,9
الله يعطيك عصبة ليك وعصبة لوالديك لي ما عرفوش يربوك وباين عليك ميبونة بنت ميبونة و ملقطة من كانش زبلة,0,12
المغرب كايسبق بالاخلاق والروح الرياضية، وشنقريحة حتي الفرح البسيط قتلو بالحسابات السياسية. الكرة مشي عدو ديالك!,0,7
شو نعمل نحن يعني اغلظ من هيك ماضل ولو,0,11
الا ما عاجبكمش المعتقدات ديال هاد البلاد خويو,0,7
وحشتنا قوي,1,1
كلام منطقي وحكيم ولا غبار عليه هذه هي الحقيقة,1,5
انا مابي اتكلم عن الشخص المعني لان اللي فيه مكفيه سواء من مستوي او راي الجماهير فيه لكن اذا بنتكلم عن احتراف وشارة القياده فللاسف ماوصلنا لهالمرحله شافو اقدم واحد وقالو كابتن والمفروض شخص له ثقله فالفريق ويوجه ويحمس ربعه واذا بنتكلم عن الاداره المفروض دورهم يكون بري الملعب,1,2
الله يرعاكم ويعينكم في النصر للوطن والمواطنين,1,13
الكذب المرتب افضل من الصدق المخربط,0,3
القد بمعني الثقب غشي بمعني مر مرورا عاجلا مرق بمعني خرج ال بمعني الذي,1,10
ميحتاج قني داري الله يستر عليكم حل تصلو عدن تاليه كيف ههه,0,13
الله يعز السعودية يارب ويحفظ ولي العهد محمد بن سلمان بن عبدالعزيز,1,9
صرماية ابن عايبة,0,8
الله يرحمك يا امير الشهداء ضاعت فلسطين من بعدك كل اللي عملته انهد حسبنا الله ونعم الوكيل,1,8
اقسم بالله شركات التامين مجرمين حرب يا زلمة ما عندهم دين .,0,4
الفلتر حاطته ذي اللي وجهها كنه صحن,0,3
يخي شو هالتعليقات الحلوة ، الله يسعدكم حبايبنا اخواتنا المصريين ❤️,1,4
اقسم بالله انت افشل رئيس حكومة في مصر,0,1
ماشاءالله تبارك الله بارك الله بالرجال المبدعين,1,13
سبحان الله حتي في مماتك ندا رحمك الله شله هبايل ومساطيل عباس وقروده,0,8
جو منيك,0,6
مبروك . نسجل كل ما يخصنا قبل نخبه و نسبه للغير . دا توثيق مش انجاز . و نعيش و ننجز اكتر اكتر,1,1
النجمه ولا الخريه؟,0,4
الطالع في الحيطه ماش يقطع الكهرباء من الزاويه,1,10
بومدين نهدرو عليه برك منقارنوش رواحنا معاه بعيد الحال,1,0
مسخوطة,0,13
نشاء تكون الرساله وصلت خاطر فما بااارشه قلت وعي وربي يهدي❤️ ميساج واضح ، يعطيكم الصحة شباب,1,12
يحي العدل الله يحمي لبنان العدل اساس الملك كان الذي يحكم لبنان التنمر الايراني الظالم الان الكتائب اللبنانيه ستقيم ميزان العدل علي جميع مكونات المجتمع اللبناني,1,5
فساد للنخاع بالمزرعه السايبه,0,4
يهبل طايحة عليه لي اسبوعين كل فترة اشوف مقطعين ثلاث وميزته خفيف واسلوبه ارتجالي وغير متكلف وصوت وتصوير حلو كانه يسولف علي اكثر من انه مقطع يوتيوب,1,9
راني احتليتلك واحة ايش يعني احقرتك و اتبولت عليك يا ابن العاهرة ، ايا حل فمك يا الطحان خطرا نحتلك بمكبر الصوت و خطرا بالجير ههه,0,0
الله يرحمك صدام حسين ابو عداي ويغفر لك يسكنك فسيح جناته انا لله وانا اليه راجعون,1,3
تري شكيلات النظام كلهم نفس المنطق ونفس الغباء ونفس العبارات مابتفهم كلمه منهم ع اساس مثقفين زيادة عن اللزوم,0,11
قدها اريس وتعملها,1,1
الحمدلله الذي جعل اعداء المملكة اغبياء وفاشلين,0,9
يا ربي كون مع خاوتنا المغاربة واحفظ بلدهم وارضهم واحفظ ابناء شعبهم يا رب,1,0
الحكومه بهذا الوقت تتنصر في كل المحاور,1,10
المرتزقة الاغبياء هذولا فاشلين في استخدام الذكاء الصناعي الصوت ماهوب راكب علي الفيديو ههه حمير مفلسين,0,9
انا يمنية بدوية وتعلمت واخذت شهادة وعندي وظيفة وعايشة حياتي الحمدلله ماشي ناقص علينا وعندنا الرجال يعاملون المراة معاملة اميرة معززة مكرمة وحجابنا تاج فوق الراس ❤,1,13
ما اغبي منها غير الي بيسمعها,0,1
باباك وجدك الذكورة وش احساسهم وهم يشوفو فيك تشطحي لكل من هب ودب,0,0
حلو كثير لبنان ياقطعت سما الله يرحمك ياوديع الصافي قديش غنا للبنان,1,5
يعلو السرعات ويقللو الباقات دماغهم دي مكانها بطاطس,0,1
ما احلاه ربي يحفظو,1,12
فيديو مفبرك يا مدلس يا كلب الاخوان,0,9
لبنان الفن والثقافه والرقي ومتنسيش القمر انتي,1,5
الحرب انتم من اشعلتم نارها وهربتم لمن فشل مخططكم انت بتغش منو؟ ولو الكيزان اشعلوها لهم تحيه وتقدير لانهم لم يهربوا علي اي حال ثم تصفيه شنو وثورة شنو؟ هي لسه ما اتصفت بعد 3 سنه حرب؟ والله الثوره دي تاني الا في اوهامك وانت اصلا مالك بيها انت سرقتها وفشلت تعمل اي شي ي عميل الدويله راعي الضلال,0,10
واووو بسطل❤️,1,8
يعطيك الصحة خويا لانو وصفاتك هايلين وجهك ايبان منور شكرا نطلب منك وحد الوصفة قديمة شفتها في وحد الكتيب صغير كيما الكارني عندها ڨلاصاج نتاع الميلفاي لعجينة فيها كريمة بالسميد و هي معجونة بالتمر و فيها الخميرة نتاع الخبز ولا لقيتها كتبهالي تعيش خويا بارك الله فيك.,1,0
"باش تيعجبني شي اخوة معددون تتلقاه عندو فراشة عل قد الحال او يبريكولي ""طالب معاشوا"" وتتلقاه مزوج بزوجتين ساكنين في برطمة واحدة وتتلقاه عايش السعادة والبركة ، وتتلقي زوجاته بحال لخواتات وحتي الابناء ديالو ما تفرقش بين ولاد هادي مع ولاد الاخري. في الزاوية الاخري تتلقي صاحب الزوجة الواحدة تاجر كبير وعندو البيوت مسدودين ساكن فيهم الجن الحازق ، وما يقدرش يتزوج بالزوجة الثانية رغم انه موفر ليه الامكانيات المادية واللوجستية ولكن تتلقاه مخصي غالبة عليه العقروشة ""مولات الدار"" لذالك المسالة التعدد ليست مادية كيما يدعون الاخوة المطبنون ، بل المسالة في الرجل خاصو يكون صاحب شخصية قوية ""حاكم الكروة ولازون""",0,12
ياعمري عليه ماشاءالله هاذي احلا تربيه,1,3
مبروك، بكل فخر واعتزاز يا بنت الجبل الاشم,1,5
خلي خلي ملهجه داري يمني,1,13
من كتر التصنع مش عارفه تحكي ولا جملة مفيدة ما شاء الله,0,11
المشكلة انه اهل بلدنا يلي عم يحكوا يا عيب الشوم . لازم يطلع قرار بمنع تصوير و نشر و فضايح اي شي بسيئ لاهل البلد و يكون في عقوبة يلي بصور و بينشر,1,11
اول مرة نشوف هاد الولد ناااضي تبارك الله,1,7
ان شاء،الله كلهم ولي دافع غلاهم يمشي اعيش عندهم,0,12
تستاهلي حيث نتي واعرة,1,7
هذي قمامة اليمن .,0,13
فاحت ريحتهم بدلوا نص نصيص جيفري,0,2
اكثر حاجة تنام تتحرم منها في الغربة هي لمة العايلة والقلوب الصافية ❤️ ان شاء الله ديمة ملمومين في الخير و قوي سعدك يا وردة الحبايب ❤️,1,12
فرنسا هي اصل البلاوي,0,11
من انت يا مراد كي تقول اغلق فمكهل انت تعرفني. انا مختص في الفن اكثر منك ياولداحذر انت تلعب بالنار,0,12
اما عن البافيو في تيارت وموجود انواع ماشي موجوده في اماكن اخري نقصد البافيو ماشي مشكل لانو اي شخص يقدر يصنع وينتج ما يهمش تكون من العاصمه اذا فيه شارع مصنوع بمنتوج خاص و ذو جوده في تقرت بمنطقة المقارينسيدي سليمان احسن مصنع لانتاج البافيو و ذو جوده عاليه مصنع الاخوه شنافي بين تقرت جامعه,1,0
ياخي اخرسي,0,4
عسلات ياربي ربي يحفظها ويبعد عنها كل سوء,1,6
يعني فينا نقول صرنا دولة او بعدنا شبه دولة سعادة الوزير,1,11
انا اشهد يا بنت الاصل,1,13
اويلي الف عافية ❤️❤️,1,3
ما شاء الله. ما احلاكم و ما احلي سيدنا ❤,1,4
والله يا ناس من تشوف هيج شي تحس بالفخر,1,3
والله حكومه فاشله من اولها ولا وزير منهم سيفلح بل كلهم سينهب وسيعين محسوبين عليه وسفريات وسياحه ومرض واعاشه وكفاله وحق الفندق وحق المره والاولاد وحق الضيافه له ولاقربائه كله نهب وسرقه للمال العام,0,13
راك تصدق ضحكي كله جاحد تلذيع علي حله,0,6
بما انه دزيري بصحته خمم في العلوي الخليجي لي حتي كي تركع تبوس يده يسحبها لانه يعافكم,0,0
كلام فاضي بنت واثقه من نفسها ليش ترضي من البداااية تبلغ اخوتها ابوها اخوالها اعمامها مستحيل مامعها سند في الاول والاخير هي صورة لاقدمت ولا اخرت وطالما والشخص معروف وفي محل ثابت تبلغ بساعتها ليش الانجرار خلف الخطوات !,1,13
تحيا تونس وربي مع قيسون,1,12
افضل اعلامي,1,9
برنامجكما اكثر من راءع لكن كتغبرو بزاااف,1,7
یا کره قلبي لكم,0,2
عبله كامل ست محترمة مبتدخلش في كلام من النوع دا,1,1
لازم اي قناة بتنقل عن هي تنحظر من هون وهيك حاجة لسه ضاغطين اعصابنا بهالوساخة,0,11
هاذي بلاد التعريص والزنا بلاد الصهاينه,0,9
انا اتعامل معهم ب اسلوب اوصخ لين يبكون مثلك كذا,0,9
. سماع. الشراميط والقحبات والشلكات يلي كانت مسرحة. فهي ما بتشرف غيرك. روح ضب طيازن يلي عم تهز بعدين تعال كول خرا وعميل حالك خرية كبيرة. وبالمناسبة امنيتي شوفك مشان ورجيك المرجلة عالواقع كيف .,0,11
حتي البراهش تحليهم الفم سير بول و نعس,0,7
ماشاءالله جميلة,1,6
لقذافي يدافع عن وطنه وامته وقارته ولا يهيمن علي العالم لنهب ثرواته واستحقار الشعوب كما يفعل ترامب .كان ناصح ومرشد حتي انه مزق ميثاق الامم المتحدة ميثاق الهيمنة العالمية بزعامة امريكا هناك فرق بينهما كالفرق بين الرسل والشيطان,1,6
القرار هذا فاشل واضح انه متاخر وكان لازم يطلع من زمان,0,9
هم خاضعين للمحتل اصلا منزمان,0,9
الله يبارك عليك رحمونه الغالية والتفوق من طبعك مش غريب عليك وربي يحفظك بحفظه التام وبعينه التي لا تنام ودوم في القمة يارب يارب يارب,1,6
تسقط الوزارة,0,11
الشرهه علي اللي يتابع هالاشكال وووع,0,9
كللك جمال ابتسامة احبك كثيرا,1,6
هاي النعل وين يلكونها ويسون وياها لقائات ولك طلي من تجذب جذب عدل,0,3
كشك شرقاوي من مدينة البيضاء ربي يحفظكم احفاد المختار,1,6
عندنا مشكلة كبيره في تعريف مفهوم الاسلام وافضل من عرف مفهوم الاسلام هو الدكتور محمد شحرور وتعريفه انهي مشاكل كثيره نواجهها في تدبر التنزيل الحكيم و في الحياة .,1,4
حشا الله ان تكون الملائكة بهذا القبح والنتانه.,0,6
انتوا قضيتوا علي البلد كلها,0,1
ما عيتوش من الكذب علي شعبكم,0,7
كلب لعنة الله عليه خائن زنديق خنزير ديوث,0,3
طول اللقاء اني مبتسمه من كل گلبي شكرا احمد علي هاللقاء الحلو احلي انس بالدنيا,1,3
الطف انسان بندر من يوم وانا صغيره وانا احب اتابعه,1,9
هاد الامي ديال الشيخ سار حشومة تجيبوه لتلفزة,0,7
شوفوا علي وجه عندها اقسم بالله الغثيان علي شكل الانسان دبا هادي غادي ينوض عليها زبي والله ما ينوض وكطلب عريضة تفوا علي وجه خنز,0,7
حلو مبين انو وجهها منو عبارة عن تضاريس اصطناعية متل سائر الفنانات,0,5
الله لا ترحمه لص ومجرم . مدللها من فلوسكم يا جاهل .,0,6
المغرب ديما تراند في عالم لانه هو تاريخ وحظارة والاصل والكرم ونخوة من قدم زمن,1,7
هو فعلا صرامية ابن 60 صرامية شايف حالو كتير محسب حالو شغلة وهو ما بيسوي نص فرنك مصدي،حديثو بيدل علي شخصيتو العفنةوانت استاذ وسام حطيتو بالمكان يلي بحبو هو بنص الصرماية، مبدع يسلمو ايديك.,0,5
والله فدوه لحلكج يا امي انتي هاي المراه العراقيه ماتقبل غيرتها ينجاب طاريها في اي من الدول,1,3
تهبل بسم الله عليها ❤️❤️,1,9
الله يعطيك الف عافيه عمل جماعي مميز,1,4
الكويت واهل الكويت والله غيير,1,2
دكتاتورية الديمقراطيا. خلو_يكمل بن العوره,0,3
بس ياعاهره,0,5
يا اخي يسعد ربك انت الوحيد الي بيطلعلك بعدين اكيد هيفا حدا كتير منيح ف اكيد راح توافق ❤️,1,4
بعشق روحك الحلوة او تفصيلك الي بتجنن ربي يعطيكي كل الخير الي بهدنيا❤️,1,8
. الرجل الحر بعرف يختار لنفسه زوجه بنت اصل ومن بيت فيه رجال . صاحبت اخلاق ودين.,1,4
مشاء الله اسمها ببرقا ويلبسونها الهوساء من القبائل المسلمه,1,10
♥️♥️♥️ ونحنا نموتو علي دزاير,1,12
اطيب اشخاص واشهم اشخاص فيهم ادب وحترام ويحسون بل شخص العمان احبكممم,1,2
عليك اللعنة ياجزمة صهيون,0,5
ههه مصر بقت خرابة,0,1
روحي لاكويزين ديالك,0,7
لك الله يحمي هلصوت. وهالنبري.,1,11
باءذن الله جلسة في الجنة مثل هذه مع الاصدقاء والاحباب والنبيين والشهداء وحسن اولئك رفيقا,1,8
قريدس! شو هالنزوح الكلاس هيدا ؟,1,5
اخوان الچلحه وين راحت شو اختفت,0,3
والله كل ما نشوفها نولي نبكي علي امي تشبهالها الله يرحمها وامي وردة ربي يطول في عمرها,1,12
هذه ملكه لليمن. قمر,1,13
نادية و يماها مشاء الله عليهم يمثلو مليح,1,0
حتي سواقتهم همج .,0,2
واووو شكد ذكي,1,3
الله مااشوع صورتها,0,13
والله والله حاشه الحيوان منهم.,0,6
شون بهاي القباجه,0,3
نكل بنا مقالك شر تنكيل الله في عون القلوب رحم الله فقيدك,1,10
اليمين المتطرف اسبانيا هدي اسبوع كهدر علي الدجاج المرض جاهم استوردو المغرب الحالة عملن هدا تمويل قطري ايراني اسرائيلي كرغولي الحزب الفوكس مكبل غير المغاربة من غيرم الخدم تحريض و تشويه مواقع من قطر من اسرائيل بل انجليزية باش توصل اسبوع بديت كن لاحض بداو بي جرا كموت الدجاح هدا برح,0,7
تحالف ثمود يمتهن الكذب علي العالم و شغال طمس حقائق و تلبيس مواقف الحكومة الداعمة للعودة الطوعية و ليس القسرية كما يدعي ، كما انو لا يوجد اي ضغوط علي المواطنين الغير راغبيب في العودة باعتبار قرار العودة قرار شخصي متعلق بالشخص و ظروفة . اما فيما يختص بموضوع حملات القبض علي السودانيين في مصر و ترحيلهم فلا دخل لحكومة السودان به بل هو قرار الجهات المصرية اتخذته لضبط و تقنين الوجود الاجنبي لذلك علي الراغبين البقاء في مصر تقنين اوضاعهم و احترام قوانين البلد المضيف .,0,10
وجهه هيبه وشموخ. بنت العقيد واخت الرجال,1,6
راه دوك لي كيدعموها هوما لي خصهم الحبس,0,7
ماشاءالله رهيب جدا ابدعت ياعبدالله,1,9
كلماتك تلامس الاعماق وتعبر عن الم عميق من فقدان الامل . ما بين كل حرف وكل نقطة، نجد صدي لالام كلماتك تؤكد ان الالم الناتج ليس مجرد تجربة عابرة، بل هو محنة تحفر في القلب. ان الشوق والعتاب يتداخلان في روحك، ويشكلان مشاعر قوية لا يمكن تجاهلها. اتمني ان تجد السلامه والراحة في قلبك، وان تكون قادرة علي تجاوز هذا الالم الذي يثقل كاهلك. كلماتك تذكير لنا جميعا بان الحب والانتظار يمكن ان يكونان من اصعب التحديات التي نواجهها، ولكن الامل في الافضل هو ما يحافظ علي قوتنا.,1,13
عود اخذوها من رواتبكم يا حكومة الهمج,0,3
الله يسعد هالطلة معلمنا الغالي,1,11
ياحلوكم يالسعوديات اختكم من الجنوب,1,9
الامارات الصهيونية ابناء ناقص اما زايد الاب بريئ منكم,0,7
من اول دقايق تشكيل الحكومة قلت الحمد لله علي وزارة العدل قائد محنك ووطني شهم .نتمني له السلامة والتوفيق .,1,5
مليارديرات انتم عمركم اشتغلتم كله تهليب. اللي اختشو ماتو,0,1
كلام معقول ومنطقي احسنت,1,5
هذا قميص الزيود لاتكذب لعنة الله علي الكاذبين,0,13
مستفزة وسخة,0,11
يعني ناطرينك ! فلي انقلعي نظفي صرماية ادرعي .,0,5
الذي ينهي الانقسام وبشكل سريع المصالح الخارجية! الان المصالح الخارجية هي للفوضي بليبيا سياتي الوقت المصالح الخارجية تساند النظام في ليبيا,1,6
كمية القبول اللي فيه ما شاء الله عليه ❤️,1,9
ماشاء اللهيبي مازال تصوير من برة لتوضيح موقعه مع المحيط.,1,6
براء من زمان اعرفها حبابة ومبدعة وهواي تعبت علي نفسها وتستاهل كل النجاحات والانجازات الي حققتها بفترة قياسية,1,3
ابدعت وامتعت واستطربت ذائقتنا وروحنا الوطنيه,1,9
ايهاب نافع ده من اجمل الشخصيات اللي ممكن تعرفها او تسمع عنها قمة الادب والتواضع الاحترام,1,1
هنا عرفتك بلي قحبة تخشمي بوالديك ياكلبة ماتخافيش تزوج وتشوف واش يدير فيك رخيسة وتزيدي تهدر فيها تفوووه عليك,0,0
سوريا ربت اجيال بينرفع الراس فيا شباب وبنات,1,11
سلم الله الدلنج وكادوقلي سلم الله كردفان ودارفور سلم الله السودان,1,10
ربي تبت علينا العقل ودين هدي ربي سبحانو نحالها بالعقل ودين في زوج خالها عادت تبان كي المهابل ربي جيب الخير,0,12
داام امان ديرة العز والسلام والامان,1,2
عسل والله انا يسطا امنيه حياتي اشوفك واصور معاك,1,1
يمه فدوه للنسوان المعدله,1,3
والله ونعم فيك وخير من يختارون يالغالي,1,2
وده برده راجل من رجاله الدوله العظماء احنا خسرناه بسبب الراي الكاتب,1,1
يخرب بيت فلقه بزازه مش هتيجي نبل الشفايف,0,10
يليها كتاب مليئ بالانجازات مطبوع علي حساب الوزارة وكلفته مليون دولار ❤️,1,5
الطيور علي اشكاله تقع لقيت حد بمستواك,0,8
