clean_text,labels,dialect_id
ليش الاسئلة غبية. ضيف كان لازم تستغلو حضوره,0,3
الشريييف ديالنا ♥,1,7
المغاربة رجعوا كما الهنودة كل منشور تجدهم دايرين صورة مهلكهم,0,7
مشاء الله اسمها ببرقا ويلبسونها الهوساء من القبائل المسلمه,1,10
اصحي يا سعد مهندس الثورة ومفجرها وقاءدها ياسر عرفات,1,8
الله حيهم ارجل الوطن كفوو والله,1,4
نحن في بلاد تدعي انها تناصر غزة وشعبها مشردون في الشوارع.,0,13
الصوره فساد في نفسها. ناهيك عن مابداخلها,0,13
ههه لمخير فيهم يسمع مكبر الصوت يخرا علي روحو,0,7
كلنا فداء للوطن نحن رضعنا الولاء والانتماء رضاعه سيدي اللهم احفظ الوطن وقائدنا,1,4
مشكله الحموات واستغلال البنات واجبارهم علي خدمه ام الزوج هذا يعتبر جريمه فبعض البنات لا تستطيع ان تطبخ في شقتها بسبب حماتها يعني هذا الامر بصراحه لا يرضي الله اتقوا الله في اولاد الناس,1,1
الا تبي كلب معناها كلبه,0,6
لغه كلاب,0,6
صح الله بدنك,1,13
انا في. بيتي مرتاح شديد والله جوه الخرطوم وكل العمور ماشي تمام الحمدلله جيش واحد شعب واحد بل بس لاتفوض ولا هدنه,1,10
انتي ومحتواكي ولا اسخف من هيك,0,11
انا كعسكري متقاعد ينبغي زيادة رواتب العسكريين بكافة تشكيلاتهم لانهم حماة الديار راتب العسكري علي احسن الاحوال مايكفي 15 يوم ولا ننسي ان معظم العسكريين رواتبهم مرهونه للبنوك,1,4
المراه المصريه زمان كانت زوجه وام صالحه زمن امهاتنا وجداتنا . انما حاليا اصبحت امراه لا تحفظ العرض ولاتصونه وتفضح زوجها وتحكي ادق تفاصيل العلاقه بينهم لصديقاتها وتتعدي عليه بدنيا ولفظيا . والعجيب انهم يقولوا ان القانون في مصر يظلم المراه,0,1
اهم كل النساء اخونه,0,4
خويا راك راجل حتارمتك اولد بلادي ربي يكمل عليك,1,7
عندنا بطريقة وحدا اخري نطيبوها علي شكل زعلوك ونديرو فيها زيتون حمر وحضر وحامض مسير تجي حامضة ❤️عجبتني طريتكم في خبيزة,1,12
صدق من سماكم حماراتيين قبل تنزل الفيديو ماجاء فبالك ان الصوت مركب مادققت في بدال العسكر,0,9
معقول معنا مسؤولين عندهم نزاهة,1,13
فخر المغرب هادي الي خاصها تطلع فالطوندونس,1,7
معاذ زقلام برا قود بعيد يا ولد الهفكة,0,6
الطريقه انك تحطي كندره بتمك و ما تدخلي,0,8
روحي انقلعي شوفيلك طريقه انشهري فيها غيرنا,0,4
كي يكون نائب مطلع وعندو المعلومة مكاش وين تتحرك معاه,1,0
انا اهل مصر الطيبين الطاهرين,1,1
ربي تبت علينا العقل ودين هدي ربي سبحانو نحالها بالعقل ودين في زوج خالها عادت تبان كي المهابل ربي جيب الخير,0,12
الشعب اللبناني بطبيعته يحب الحياة والفرح الكل فرحان معكم تستاهلون السلام بعد معاناة ❤️,1,5
جمييل جدا ماشاءالله علي عاداتنا و تراثنا مميز اتمني ان تحافظو عليه يا هلنا في الجنوب ، بعد ان اصبحت 80% من افراحنا في ليبيا : في صالات فخمة و زفه بالسيارات اخر موديل و سيرفيس و بوفية فخم و تعطير و تبخر و هدايا للمعازيم ، حتي اول يوم يلبسو العرسان كلاسيكي بدلة و فستان زفاف و ثاني يوم يلبسو اللباس التقليدي الليبي و تكون اجواء الصالة تراثية تقليدية و نحني بالحنة و البخور و اجوائنا اجواء بادية لكن من وسط المدن المتحضرة ، لذلك حبيت اوضح ، في الفيديو هذه قرية من قري الجنوب الليبي الحبيب و هم يحبو الاجواء التقليدية و محافظين علي عاداتهم الجميلة و مفتخريين بيهم و علي فكرة هذوم اغنياء حالتهم المادية طيبة لكنهم يحبون البادية و الصحراء جوهم ),1,6
الله يبارك وردة و هازة وردة ربي يحفظك ⚘️⚘️⚘️ عيشك ❤️,1,12
جدر ولقي غطاة مهرجين الصهاينه,0,2
والله احنا بكل عزاء لطامين هاي مشكلتنه بلا عقل,0,3
الله يلعنك يا محمود لعنة دائمة ابدية سرمدية وباذن الله لا ينتهي هذا العام حتي تموت وتلتحق بسابقك في نيران جهنم ايها العفن الخائن,0,8
روح يا بيقا الهي يبتليك بمصيبه ماتخرج منها الهي يجعل ما تفعله في ميزان سياتك ينتقم منك ربنا يابني الهي يبتليك بخراب بيتك وبيت ابوك بسبب الفلوس الحرام اللي بتهضموها امين امين اللهم انت اهل ذلك والقادر عليه ان انتقم من هذا الحمو هو وزوجته زوز شمس المجره كما يطلق هو عليها امين يارب العالمين,0,1
ملي بديتي كاتدوي علي المغرب تبورشت والله ما عرفت علاش حيث حنا بزاااف عندنا تنوع لا يمكن فكل شيء,1,7
الله يرحمك يا امير الشهداء ضاعت فلسطين من بعدك كل اللي عملته انهد حسبنا الله ونعم الوكيل,1,8
كلا ب في بعضكم,0,6
حنا وانتم واحد يا شعب الكويت وهذي ارضنا وفيها اهلنا والعكس صحيح الامارات بلادكم واهلكم عسي ربي يحفظ قيادتنا الرشيدة ويديم علينا نعمة الامن والامان,1,2
شنهاي يكبله خوش شايله طيز,0,6
لولا الفساد كان متنا من الجوع . بارك الله لنا في الفاسدين وابناءهم . ورضا ملكنا عنهم,0,4
والله من يوم شفناش ما شفنا خير الله لا بارك لش,0,13
هذي موش من البنات. هذي حلوف ولا كركدن ولاديناصور ولا فيل,0,12
من زمان وكتير ناسها حبابين وناس طيبين,1,11
تبارك الرحمن شخصيتها وانوتة وليها هيبة,1,6
هذا رجل تتدفق العبقرية من عينيه، ويتدفق العز والنصر من فمه. النصر قادم لا محالة باذن الله تعالي,1,8
كل الثقه المطلقه باجهزتنا الامنيه,1,4
علي انك جحش وغبي . ومستحيل تكون غير قاتي معفن بس في موضوع غزه فعلا ليش نعمرها للنجسطينيه دمرو بلدهم ياكلو تبن يعمروها بكيفهم السعودية والسعوديين اولي من اي نجسطيني,0,9
من يناصر مج م مثل صدام .فهو من نفس طينته كان دعس علي خشمك,0,3
الي ضلو في الحمام ماتو وهاي الشكال هم اللي هربو او من ذريتهم,0,4
شو مستفزه هلمخلوقه ومقرفه,0,4
ياليللل خلاص انقلعي,0,9
ازاي ياجماعه . دي اسكندريه كلها مميزه .حتبانو بقي علي اصلكم . ادام المعرثين .الزباله,0,1
بل المناسبات اية متدينة لابعد الحدود وكت الجد تصير من المعممين وكت ماكو شي تلاقي اية فري ستار اخر موديل واخر اناقة عود صدق جذب,0,3
حليانه ماشاءالله,1,8
حكومة ضايعة لا بتعرف حق ولا باطل,0,4
السلام عليكم. مقترح البنت هبة ، في محله ، وحقيقة نحن نحتاج الي فهم القران الكريم اكثر من حفظه ، وهنا سبق وغردت بهذه التغريدة وهي شارحة لذاتها ومن منطلق ان خليجنا واحد ، بتوفيق من الله لقادتنا الكرام ، قد ترون مناسبا تبنيه علي مستوي دول مجلس التعاون,1,10
مئة بالمئة يا حلو,1,6
قحححبببة اماراتية,0,2
ههه يلا اهم شي انتي يا سلتوحه مقتنعه بكلامك,0,9
ارضهم عرضهم وشرفهم وانتي مالك لا الم ارض والشرف وعرضك مفضوح علي كل جنود الاحتلال,0,5
يا سلاام فش احلي من هيك انا اقول يهدمو القبة و يبنو حلبة مصارعة حتي ننبسط شوي,0,4
. سماع. الشراميط والقحبات والشلكات يلي كانت مسرحة. فهي ما بتشرف غيرك. روح ضب طيازن يلي عم تهز بعدين تعال كول خرا وعميل حالك خرية كبيرة. وبالمناسبة امنيتي شوفك مشان ورجيك المرجلة عالواقع كيف .,0,11
يسلم فمك يا فنانه,1,1
اشغلكم اليمين الدستوري ان كنتو تريدون دوله وحكم ليش ماتحلفون وتتجهون صوب صنعاء وش مجلسكم في عدن تبون دوله من عدن ان كنتو ترجعون عدن جنوبيه.,0,13
منو القال ليكم في زول رجع مجبور من الحكومه، الناس طلعت لانو جناحكم العسكري احتل الخرطوم وطلعنا منها لكن لمن الجيش حرر الخرطوم جينا شفنا بيوتنا ورجعنا بي ارادتنا والحكومه ماقصرت جابت المويه والمستشفيات والكهرباء وفتحت المدارس والتجار جو وفتحوا محلاتهم ومن ديك قاعدين انتو حارقكم الكلام ده لي شنو اقول ليكم بللل بسسس,1,10
قمة الاهانة والحقارة من حفنة عصابة,0,1
يا عميل يا مرتزقة ؟ وحضرتك حاطت صورة الولي مشغلك يا وطني ؟,0,5
نعم زي الكلب صاحب المنشور يبيها تشخله حتي في فمه,0,6
تجيبولنا في تصاور قدم متع ترحيل طوعي لحفنة من افارقة جنوب الصحراء و تقلي الترحيل متواصل علي شكون تكذبو,0,12
رقبتها فين فطست,0,1
عمر الاسلام ما منع المراة من الحياة بل هو من منحها الحياة و الحرية والسترة والعفة تاج المراة المسلمة,1,4
هسة جهز نفسك للتسقيط والسب حتة تدفع ثمن وقوفك مع الحق,0,3
زق عليك,0,9
انهن سيدات البلاستك والمال المخزي انهن ناقصات عقل ودين,0,11
نبي نسمع الايمان حقهم بصوت ليش تخلو موسيقه خلو الشعب يعرف من الخائن,0,13
رئيس سلطة العار ، الخاين و المتواطئ,0,5
موفق ياغالي نتزوج,1,13
انا قد شفت طوال حياتي ناس وقحة وبلا اخلاق ولا مروءة بس انتي تفوقتي عليهم في الخسة والنذالة! الثورة ان حصلت واسقط الشعب بنفسه النظام فلا باس به وهذا شان داخلي، اما انك تبررين القصف الصيهو امريكي وبدل ادانته تلقين اللوم علي من يحمي بلاده. شاهت الوجوه.,0,13
احنا يابني اصل الفشل,0,1
شعب خابط دهن وبنزين,0,3
حتي في حلف اليمين كان عندك كرزمه وشخصيه وحلفت وصدقت وحفظت علي الوطن وسلامة مياه نيله واراضيه رحم الله الزعيم مبارك,1,1
نهار كل واحد يقوم بالواجب سنصبح احسن الدول و العرب,1,0
انت كذاب ويعلم الله انه قاهركم,0,6
رحم الله الزعيم الخالد الكاسر الياسر ابو عمار,1,8
ما بعرف شو الناس بتستفيد من هيك برامج سطحيه و لقاء مع ناس مختله,0,4
شحادات اخر زمن,0,8
الفسوية والله مكوتك اللي ماتفرق عن وجهك العورة ياشبيهة اكياس القمامة,0,9
معا احترامي لي جميع نساء العالم,1,4
والله راضيا وش كتبلي ربي ولو انا حياتي كانت صعيبة,1,0
اولاد نايل اصلا مشهورين بالضعارة و الرقص الفغنسسين.,0,0
ما هذه الرجولة و القوة و العزة !,1,8
يقولك الكون بدون الشعب المصري لا شيء بحبك بحبك بحبك يامصر,1,1
ليبيا رغم كبر مساحتها الا انهالم تحظي برئيش عادل يخدمها و يخرجها للعالم و يجعل منها وجهة عالمية للزوار .,1,6
رايتك مرفوعه دوم بحمايه الله ياكويت علم العز والشرف والفخر. ❤️,1,2
الله يحميكي,1,5
ياريت لو تنخرسي وتضلي بحالك قسما بالله انك قليله زوق انتي والي متلك حسبي الله فيكم,0,8
حفتر وجويلي ابناء الزنا هم من قاموا باقتله,0,6
اخرضي كل الفتن من بعديك يا سوسه,0,13
انا نلعب معك خاي شاونياولا نكون معك وتحياتي لك راك ناضي والله,1,7
يلي وصلناله قال علي اساس كانت عايشه برفاهيه حياة الاحلام حسبي ربي فيكم بس شعب مقرف قذر لو انك عايشه بخيمه ما بتحكي هيك,0,11
الحمدالله ان العين لتدمع عندما تري اللوحات الفنيه والابداعات اللبنانيه وابتسامه الناس عادة للحياه من جدييد له الحمد والشكر الله يديمها افراح بافراح يارب,1,5
هداياخوياثوكلهاوثنقدهمنالموثبعدينايولياعليكسيبعليك,0,12
السعودية ماتساند دولة الا تعين خير وامن وامان وازدهار,1,9
ملي ختك بنت المدينة وماقايسهاش الاشعاع وقايسينها غا ولاد الدرب كاملين ورينا نشوفو الزين براك الله فيك,1,7
الله يعطيك الف عافيه عمل جماعي مميز,1,4
صاحب مبدا مش بتاع ترند و صادق و مع القضية من زمان مثل جميع المصريين ❤️❤️ ارفع راسك يا سلام ❤,1,1
البغلة دي كانت خدامة بتمسح سلالم,0,1
درر والله اللهم بارك اتعلمين احب في بلادي امثالك اللاتي يعرفن معني السودان و يتمسكن بالسودانية ربي يوفقك,1,10
المشكله الي يحلق شنبه انه مخنوث مش مشحوط,0,13
لاحول ولا قوة الا بالله العلي العظيم صفي البلي لعنة الله عليهم كيف ما قتلوا روح بريئا,0,6
هذا اهم لقاء واهم موضوع واهم احتياج وطني,1,8
يسعدهن الاردنيات الكيف والمود عالي وين المشكله يجعل لحدا ارغل غيرهن.❤️,1,4
ينعل وجوهكم قع,0,0
ختي امينة نتي عزيزة عليا بزاف كنحماق عليك ❤️ ❤️❤️❤️❤️❤️,1,7
للاسف المصريات بقي زوقهم يع يع يعهنود علي نيبال علي بنجلاديش علي كوريين,0,1
الاجاصيون الخطر الصامت الا لعنة الله علي الاجاصيون المفسدين الملاعين مكانهم الاصلي والطبيعي ادغال افريقيا نقطة وارجع للسطر,0,12
ولك يا ابن الحرام شوف شو عم بصير بالاخبار خليك تفرج,0,8
احسان بن علوش تابعتها من بداياتها مكنتش كنعرفها كانت كتحط فيديوهات لفات الحجاب وترفيه مع خواتها ولقطة من كليب ماشاء الله طورات من نفسها ومن محتواها وكانت قدوتي فبزاف ديال الحوايج منهم ستايل ديالي بسبابها تحجبت تبارك الله عطات صورة للمراة والفتاة المغربية كنفتاخرو بيها الله يحفضها لواليديها,1,7
كل اهلاوي جميل,1,1
عرفتوا ليش ما عنا مخترعين؟ لاننا ما بنستاهل بدل ما يقدروه ويدعموه ويقدموا له كلشي بحتاجه ليزيد من ذكاءه واختراعه بنقوم بنهدمه برافو علينا بنستاهل نضل فاشلين والاجانب يتكبروا علينا ويشوفونا جهلة وناقة,1,4
لا قد ما انتوا خوات منيوكه بتضلكوا تنشروا اخبار كذاب و لا لا تكذبوا ع شعبكوا القناه 33 الاسرائليه فضحتكوا,0,5
ربي اكمللكم يبنت بلادي. تحيا حراير الجزائر,1,0
تعلقت بك قلوبنا دون ان تراك اعيننا يا ابا عبيده ياصوت الحق ونبض الامه بحق,1,8
المشرفانا، وفخر القيادات,1,7
بعاااع يا توكل بعاااع. ههه,0,13
مايا خلفيه اشرف منش يافتاله اهلكتي شعب باكمله,0,13
الف تحية لرئيس دولتنا محمود عباس حفظكم الله ورعاكم محبتك في القلب يا رئيسنا وعنوان قضيتنا ودولتنا,1,8
رجل طيب وشريف وشجاع و واهب نفسه لكلمة الحق,1,8
الكل بيحكي و الكل عندو رايه الخاص بس بعد الفلافل اللبنانية لااا يوووجد.,1,5
لالا الكلام ده قالو لامن كان راكب في امك وخالتك كانت واقفه مستنيه دورها,0,10
الله ياكويت ذكرياتها اللي ماتغيب ابدا عمار ياديره,1,2
الا راك باغيهم يدخلو عطيهم حرية التعبير مشي كي يفضح مسؤول فاسد دخلوه للحبس,0,0
كفو كفو بنات كلكم ابيكم كذا وكل بنت بتوصل بشي الي تبيه باذن الله ❤,1,9
تحبي و تاكرهو الجمهور ترجي اكثر من الجمهور النادي افريقيا ♥️ ام الي يعجبني فيك دفع علي شباب التونسي نختلف في الجمعيات ام قلب وحد كل اولاد تونس,1,12
وهو كذلك يا عياشي تريكة ليوطي خخخ,0,7
جهود مباركة لدعم قطاع التعليم، بارك الله في جهودكم.,1,10
الله يعطيكي الصحة والعافية ويقويكي حبيبتي خيتا والله كلنا بالهوا سوا اهم شي ما تحملي نفسك اكتر من طاقتها مع حبي واحترامي وتقديري لك ولكل ام بكافح عشان اولادها يكونوا سعداء ❤️,1,8
"صراحه انا بدي احكيلك من غزه ، اويها سماهر يا بنت الاصل والطيبة اويها وجودك فرحة، واويها وكل ما تمري بتزيد الهيبة اويها بتحبي الخير وبتوزعيه بمحبة وقلب كبير واويها ما حدا طلبك بيوم وقال ""ما لقيت الخير"" ❤️❤️",1,8
لطيزي ليش مين معتبرك انتي,0,11
ارائهم بجد خصتني الي يقول انه مش من حقه يدفع مهر و الي تقول انها مش هتقبل حد اقل من ابو هشيمة ليه يا معرصة فاكرة نفسك عايشة في نيويورك خخخ,0,1
يا الله مزكاهم وما الطفهم الله يوفقهم ويتمملهم علي خير ويجمع بينهم في خير.,1,8
تعقب وتخسا,0,4
بنصح عموري يحافظ علي الشباب المعاو لانو ديل هم سر نجاحو واركان الضحكه في الفديو ما يبقا لينا زي براهومي طفش ناسو وافترا وعمل فيها الود راقي,1,10
شوه دخل الاخوان بهل دابه,0,4
لعنة الله عليه . وعلي الكاتب الكاذب .,0,8
جيبها لي نكويها وتشوف حرارة لي غادي تطلع معاك كيف دايرة معمرك تنساها,0,12
دزاير قضات عليهم اتعاطف معاهم انت وحدك,0,12
امال مقضينا قرود وشحاته ليه الحكومه فاشله حسبي الله ونعم الوكيل,0,1
شعركي مفتل كانه اله شهر بلا غسول,0,8
ارواحوا نحكوا صراحة علاه مانقلوش بلي حنا اهل جلفة الي ولفناهم اهل الادارة عامة من جميع قطاعات نمدولهم الرشوة والمحسوبية محاسبة تبدا من الشعب الي امد الرشوة حاشة الناس شرفاء وزوالية,1,0
صحا زكك لا بغيتي هو خير مني ايا بهدلتينا نيك امك,0,0
كفو بطلة,1,9
ما شاء الله قرار صائب وفقهم الله,1,9
مستحيل القانون يكون لصالح المواطن اشك,0,4
عسلات ياربي ربي يحفظها ويبعد عنها كل سوء,1,6
والله لو تفك الكمامة راح يطلع شكلها مثل الوزغ,0,9
مسؤولون كاذبون,0,11
امحق وجه,0,2
قرار غير موفق وفيه مشاكل واضحة من البداية,0,9
ملهاش علاقة بالانوثة واي كلام غير كدا يبقي الصنف مضروب,0,1
لا حولا ولاقوة الابالله العلي العظيم شو ذنبنا نشوف هيك اشكال الله لا يبتلينا خرفانه وهبلت تايجر ابنها,0,4
يبلاكي بخشمك يبعيده الفتنه اشد من القتل,0,8
اعز الله الدبيبه ورعاه,1,6
برافو عليك اقتراح ذكي ومفيد وذو جدوي اقتصادية لكل ولايات الانتاج بالسودان وقيمة اقتصادية اضافية لمدينة كوستي وما حولها نامل ان يتحقق حلمك في المستقبل القريب جدا,1,10
بدات العجوز الهرمه بالنشر,0,13
مليون قبله علي راسك .يارئيس احلم وبنحلم معاك ويوم بعد يوم بنشوف احلامنا بتحقق . كمل حلمك واحنا معاك . مصر ام الدنيا وهاتبقي اد الدنيا,1,1
الدخل القومي الاردني لا يعادل دخل محافظة او ولاية في البلاد العربية التي جميعها فيها بترول ولكن الفرق بالانجاز والتقدم واضح,1,4
من فضلك مهمش ناعقين و مهمش يهاجمو في سيادة الرئيس فقط يتكلمون عن امنهم القومي و عن بلدهم من الاستيطان و عن اجرام بعض الافارقة فلا تخلط بين الاشياء فامن الوطن فوق كل اعتبار,0,12
اي عار علي خاطر الضي بالله ياسر درهتونا كبدنا علي اساس ايام ظاغي الضي ما يهرب والشمع الي كنا نشروا فيه شني انديروا بيع قعد اتفكر فيه الضي كان يهرب ايام ظاغي اكثر من توا,0,6
حسبنا الله ونعم الوكيل اعدام الحكم بالاعدام,0,6
من نوريه مش من صبيه,0,4
انه من يوم سمعت نصور المعجزة يقول نحن وانه داري ان خطامهم فبوظبي,0,2
حتي هما توحشو القرعة بحال شنقريحة البوال,0,7
ولاد بلادي كامل راني نفوطي عليهم وباذن الله ربي يقدركم ويوفقكم,1,0
عطول بتبينو علي حقيقتكم يا اوغاد .,0,5
علي زق يالبكمي ماهو بوقتك,0,9
يسعد مساكي يا ملكة الانوثة والحضن الدافي,1,5
فعلا فتنة حسبنا الله ونعم الوكيل,0,10
بغض النظر عن الدعاية الممتازة ❤️ فيديو علي قد ما يفرح علي قد ما يعبي العينين بالدموع دموع الحسرة و الفقد للاحبة الي كانوا يلموا الشمل و علي خاطرهم الناس الكل تتلم ❤️❤️❤️ يرحم وريدا و ربي يسعدك يا طفلة محلاااك,1,12
لاتتكلم مثلما لان ولاشي قريب للهجه الاصليه وجبت لي لوعه,0,2
الزين العربي والزي الاصيل ما شاء الله عليك خويا وصديقي الغالي ❤️,1,0
لعنة الله عليك ياابن المتناكه,0,3
بالتوفيق. لا للمحاصصة لا للحزبية. نعم لحكومة توفر متطلبات الشارع. وتكون جريئة في دعم الجيش لاستكمال تحرير الوطن,1,13
يلزم الامن يخرج باستمرار و ينبه علي اللي يخدموا فيهم و يسكنوا فيهم السقاط ما عندهمش ضمير الا بالحاكم باش يفهموا,0,12
تستاهل كل خير ايقونة,1,5
هي تماتيك، وكم قد مشت,1,13
لعوينة وعين زغوان وبحر لزرق يغليو غليان تقول هوما اولاد لبلاد التوانسة موش ظاهرين,0,12
المهم انقتلو .الحمدلله والشكر .العايله طفت وتهجولت .ارامل وايتام وثكالي مطرودين مشحوتين. والدول تتصدق عليهمعدالة ربك ههاي عمي,0,3
شعب عاطل ومنظومة متخلفة عاطلة,0,5
دبا حنا غادي نبقاو مقابلين غير البدوية المكلخة تقدمات للمحكمة متقدماتش ،راه كاين مواضيع اهم من هاد المصيبة التافهة,0,7
بطلة بالتوفيق,1,9
ما لازم يكون رز القدرة الخليلية ولا عمره بنطبخ بهذا الرز الطويل الا بالرز العادي القديم الاصلي سبحان الله اطيب واجمل وافضل للي بستعملو التكميس بالاكل ومنظر اهداوان لا تكون مصنعة . هذا رايي وراي كثيرين .,1,8
يكفي عارا لمن خان القسم والامانة ، وجعل من بلادنا سجون ومنافي ، وفتح المشافي العمومية لانجاب ابناء الزنا الافارقة ، بينما يموت ابناء هذه الارض لقلة الدواء وفقد العلاج .,0,12
اعلاه ماقلتلوش الحقيقة علي الفشل للاتحادية الحالية في كل المجلات الفشل اصبح انجاز عندكم ياصحافة العار حسبنا الله ونعم الوكيل فاالمهدمين,0,0
يعني هي ح يخلوها لمن تثمر والله عينك م تشوف الا النور الصفق م اتلقي,0,10
تخسين انتي وياه,0,9
ماشاء الله مليار مبروك ودامة افراحكم بلخير والبركه ونتمنا للعريس السعاده مدئ الزمان انتم نسل الطاهرين اصلح الله ذريتكم وزيد الرجال من امثالكم قدوه حسنه,1,2
قدمت التفاهة واظهرت الفتاة السعودية للاسف علي انها فتاة تافهة ضحلة التفكير فشيلة والله,0,9
بلاد ملعونة كلها اجرام وفقر ومخدرات ودعارة يا ديوث,0,6
وانتم مع فخامة الرئيس نعمة علي لبنان كل الاحترام,1,5
الله الله يا الكويت دوم ابداع,1,2
دي بتبقا محبه وجبر خاطر وتعزيه,1,1
هاد خطر ع البشر ولازم شرطي المرور يكون عنده صلاحيات اكبر منها الاعتقال,1,11
اكل تبن ما يكذبو الا علا من مات,0,13
هذا الفيديو خارج السعوديه ياحمار يابو الكذب,0,9
الله يكون في عونك عليهم تحيا تونس,1,12
ينحيك ربي دنيا واخرة يا علي جال راجل تحشم بدارهم روحي الله يكملك ولا يفرحك ناكرة الخير,0,0
اجمل وارقي دولة خليجية البحرين,1,2
لوكي متحصل شي اخته ونكرها هذا النكره,0,3
امي اشرف من امك لي جابت ولد ق .حب ة زيك,0,6
الحمدلله الذي جعل اعداء المملكة اغبياء وفاشلين,0,9
هذا وجهك وماراحم عمرك! ولا مره في حياتك صغت خبر لعمان صحيح سود الله هالوجه! دعم = مرفوضه ياوجه العنز شراكة = مقبولة وفق اتفاقات رسمية تحفظ السيادة. كلنا ندري انك تدري بس تحويرك للمصطلحات اتجاه عمان من زمان نشوفك والفتنه اللي تسويها اوقات رؤية الاهلة .,0,2
بحلم امو يستلم هذا ارهابي وقاتل ملفك ياحلو صار عند االامم المتحدة,0,11
شحاته وغسيل اموال,0,1
جملة دايم اقولها ( حط عينك بورقتك ) يعني ركز بنفسك وبس وقارن نفسك عام بعد عام شللي سويته وشنو التطور غير جذي لا تمدن عينك علي غيرك وتمني للجميع الخير والتوفيق ((النية الطيبة)) تزين حالك .وبالتوفيق للجميع,1,2
عاشت قوات صنعاء,1,13
انتی لا تعرفی القدافی عمرا ماگان یفکر فی نفس کان هما کیف یعش الیبین احرار اصحاب قرار ولیس کما ادعیتی,1,6
تابعوا بعض، الابداع يمني والتميز لا يتوقف، كملوا المسيرة,1,13
بتمثل دور شحاده لانها فعلا شحاده حقيقيه ❤,0,8
حتي اذا ستلمة مكفة بالعافية عليك خالي انتة تستاهل تمثال,1,3
انا ابربرك يا مملوك عيال الاعور بني سعود ، مملوك حقير لا راي ولا شور ، عبارة عن مملوك من املاك عيال سعود النجس . القذارة والانحلال الاخلاقي الذي ورثته عن اباك و نشاة عليه لن يزيدك الا نذاله واحتقار تعلم تكون متربي افضل لك,0,12
كل الفخر والاعتزاز,1,8
واش يجيك من الكوافا والسراق مهم شايفين والو داخلين برشوة,0,0
حيثما كان التخلف ياتي ظلم المراه تخلف عقلي,0,10
مبروك وعقبال الفوز بالي افظل منها,1,9
كيس الملح بعشر قروش بنصح الوالد يخللك.,0,4
وراهم انتاوع المجتمع المدني وغيرهم من اعين الدولة ووذنيها,0,0
تفو عليك وعلي امثالك,0,8
لك قرباطي شو بدو يطلع منك من ورا خرا البقر للفيس,0,11
دكتوره انتي اسلوبج يخبل اصلا ❤️,1,3
عاش الملك ديالنا و عاش الشعب ديالنا,1,7
ول عليكي ماازنخك ومااتقل دمك والله يسامحك ياطوني مالقيت غير هي تستضيفها اما مسخره عالاخر,0,4
اللهم امين يارب العالمين حسبيا الله ونعم الوكيل فيهن بعدد مافي الدنيه شجار وحجار,0,8
حكومة الاطار الفاسدة راح توفر لكل فقير بيت وحديقة وهذا كلها من فلوس الضرائب والغرامات المرورية,0,3
والله اثلجت كلبي بهاذا كلامك صح لسانك ❤️,1,3
اعطيني اختك قبل ماتطلع,0,6
الشمكل ماشي فهاذو الحلابين لمشكل فيه هو يخدم بمرتو باينة يطيحو عليه القهويين,0,0
الخير عند التجار والخانب والسارق والخاين,0,6
روح تعطي يا للقيط مجهول نسب اش دخلك خلاتكم فرنسا قوادة مزالكم قوادة هل كانت دولة اسمها ززاير قبل 1962 توركي ام فرنسي,0,7
نينتيجايحة,0,0
اول ايش في مالك يا زول,1,10
بس ياعاهره,0,5
بارك الله بك يا احمد علي هذه المنحة شكد حلو هيج الانسان القادر علي المساعدة يمنح الاخرين فرصة لتطوير انفسهم وبناء مستقبلهم.,1,3
نحنا نفس الطريقة و نفس الفاحات اما ك نعصرو الهبيزة نرموها في الصوص تطبخ درج و نطفو عليهايعطيك الف صحة تسلم الايادي,1,12
ان لله وان اليه راجعون رحمه الله كان بطل محب لبدله وامته ربي يتولي الخونة وان شاء الله ليبيا دائما موحدة,1,6
سوري ابو مخطة نسيت كيف انحلقت شوارب شيوخك,0,5
اللهم العن بن + اللهم انتقم منه واقصم ظهره ياقاصم الجبابرة اللهم اذقه العذاب مضاعفا وانزع ملكه,0,10
اودي يك لبس شكن هذاي كتبن بحلي هربنا من شسبطار وموكلش دوا مترات العقد نفسية,0,7
حكومة كفائه,1,13
منك لله يا ترامب من ساعة ماجيت عندنا وفي المؤتمر الصحفي قلت يابختكم يا مصريين عشان معندكمش جرايم زينا .يخرب بيت قرك وحسدك .الجرايم زادت عندنا من ساعتها,0,1
بنتك لكان ربيتيها ماشي ضيعو بنات الناس ونشرو الفساد والخماج تاعهم الله لا يطلق سراحهم,0,0
امراة بهذا الشموخ لم تزدها قساوة الضروف الا جلدا وتشبثا بتلابيب حياة اساءت اليها .,1,6
سؤال حضرة السيدة الاولي؟ كيف ارتضي فخامة الرئيس العماد جوزف عون بان يكون التيار الوطني الحر خارج الحكومة وهو يعلم انه لولا فخامة الرئيس العماد ميشال عون لما كان قائدا للجيش ولا حتي رئيسا للجمهورية؟ هل من يحكم هو رئيس الحكومة نواف سلام؟,0,5
مسا الورد نائبنا وين ما تروح تزين وتبين كلورد,1,4
اللهم اجمع شمل اهلنا في اليمن ووحد كلمتهم واصلح ذات بينهم واهدهم الي طريق الحق والرشاد ووحد كلمتهم يا رب العالمين,1,13
هاي ولاتكعد مدام نفيخة,0,3
شو يا خرا وينك غاطس الله يلعن شرفك,0,8
